學年度,階段,學號,宿舍,房號
102,第二志願, 0110123,八宿舍,207
102,第二志願, 0110130,八宿舍,207
102,第二志願, 0110143,八宿舍,207
102,第二志願,0110103,八宿舍,208
102,第二志願, 0110129,八宿舍,208
102,第二志願, 0110151,八宿舍,208
102,第二志願, 0110160,八宿舍,208
102,第二志願,0111003,八宿舍,209
102,第二志願, 0111040,八宿舍,209
102,第二志願, 0111051,八宿舍,209
102,第二志願, 0111073,八宿舍,209
102,第二志願,0112001,八宿舍,210
102,第二志願, 0112106,八宿舍,210
102,第二志願, 0112114,八宿舍,210
102,第二志願, 0112116,八宿舍,210
102,第二志願,0111106,八宿舍,212
102,第二志願, 0111549,八宿舍,212
102,第二志願, 0111555,八宿舍,212
102,第二志願, 0111556,八宿舍,212
102,第二志願,0113301,八宿舍,213
102,第二志願, 0113313,八宿舍,213
102,第二志願, 0113316,八宿舍,213
102,第二志願, 0113341,八宿舍,213
102,第二志願,0113307,八宿舍,215
102,第二志願, 0113342,八宿舍,215
102,第二志願, 0113356,八宿舍,215
102,第二志願, 0113357,八宿舍,215
102,第二志願,0110718,八宿舍,216
102,第二志願, 0110762,八宿舍,216
102,第二志願, 0110778,八宿舍,216
102,第二志願, 0110858,八宿舍,216
102,第二志願,0111029,八宿舍,218
102,第二志願, 0111058,八宿舍,218
102,第二志願, 0111072,八宿舍,218
102,第二志願, 0111094,八宿舍,218
102,第二志願,0113302,八宿舍,219
102,第二志願, 0113306,八宿舍,219
102,第二志願, 0113333,八宿舍,219
102,第二志願, 0113352,八宿舍,219
102,第二志願,0111518,八宿舍,220
102,第二志願, 0111528,八宿舍,220
102,第二志願, 0111544,八宿舍,220
102,第二志願, 0111551,八宿舍,220
102,第二志願,0116001,八宿舍,222
102,第二志願, 0116075,八宿舍,222
102,第二志願, 0116078,八宿舍,222
102,第二志願, 0116307,八宿舍,222
102,第三志願,0110706,七宿舍,333
102,第三志願, 0110711,七宿舍,333
102,第三志願, 0110834,七宿舍,333
102,第三志願, 0110862,七宿舍,333
102,第三志願,0116009,七宿舍,337
102,第三志願, 0116016,七宿舍,337
102,第三志願, 0116057,七宿舍,337
102,第三志願, 0116217,七宿舍,337
102,第三志願,9911019,八宿舍,224
102,第三志願, 9911028,八宿舍,224
102,第三志願, 9911067,八宿舍,224
102,第三志願, 9911079,八宿舍,224
102,第三志願,0117010,八宿舍,226
102,第三志願, 0117015,八宿舍,226
102,第三志願, 0117016,八宿舍,226
102,第三志願, 0117043,八宿舍,226
102,第三志願,9916015,八宿舍,229
102,第三志願, 9916047,八宿舍,229
102,第三志願, 9916074,八宿舍,229
102,第三志願, 9916084,八宿舍,229
102,第三志願,0111098,八宿舍,231
102,第三志願, 0111552,八宿舍,231
102,第三志願, 0112220,八宿舍,231
102,第三志願, 0112256,八宿舍,231
102,第三志願,0117002,八宿舍,232
102,第三志願, 0117021,八宿舍,232
102,第三志願, 0117037,八宿舍,232
102,第三志願, 0117041,八宿舍,232
102,第四志願,0111209,八宿舍,235
102,第四志願, 0111213,八宿舍,235
102,第四志願, 0111252,八宿舍,235
102,第四志願, 0111272,八宿舍,235
102,第一志願,0011601,八宿舍,236
102,第一志願, 0011616,八宿舍,236
102,第一志願, 0111607,八宿舍,236
102,第一志願,0016214,八宿舍,237
102,第一志願, 0016231,八宿舍,237
102,第一志願, 0016246,八宿舍,237
102,第一志願,0011229,八宿舍,238
102,第一志願, 0012555,八宿舍,238
102,第一志願, 9914039,八宿舍,238
102,第一志願,0015313,八宿舍,301
102,第一志願, 0015342,八宿舍,301
102,第一志願, 0015344,八宿舍,301
102,第一志願,0011018,八宿舍,303
102,第一志願, 0011036,八宿舍,303
102,第一志願, 0011106,八宿舍,303
102,第一志願,9932013,八宿舍,305
102,第一志願, 9932033,八宿舍,305
102,第一志願, 9932045,八宿舍,305
102,第一志願,9914109,八宿舍,306
102,第一志願, 9914111,八宿舍,306
102,第一志願, 9914112,八宿舍,306
102,第一志願,0012508,八宿舍,307
102,第一志願, 0012514,八宿舍,307
102,第一志願, 0012544,八宿舍,307
102,第一志願,9911068,八宿舍,308
102,第一志願, 9911075,八宿舍,308
102,第一志願, 9916044,八宿舍,308
102,第一志願,9932014,八宿舍,311
102,第一志願, 9932046,八宿舍,311
102,第一志願, 9932052,八宿舍,311
102,第一志願,0016236,八宿舍,312
102,第一志願, 0016327,八宿舍,312
102,第一志願, 9953043,八宿舍,312
102,第一志願,9914107,八宿舍,314
102,第一志願, 9914108,八宿舍,314
102,第一志願, 9923190,八宿舍,314
102,第一志願,9923092,八宿舍,315
102,第一志願, 9923098,八宿舍,315
102,第一志願, 9923144,八宿舍,315
102,第一志願,0011080,八宿舍,316
102,第一志願, 0012002,八宿舍,316
102,第一志願, 0012010,八宿舍,316
102,第一志願,9923006,八宿舍,317
102,第一志願, 9923018,八宿舍,317
102,第一志願, 9923070,八宿舍,317
102,第一志願,9923011,八宿舍,318
102,第一志願, 9923031,八宿舍,318
102,第一志願, 9923087,八宿舍,318
102,第一志願,9923060,八宿舍,319
102,第一志願, 9923068,八宿舍,319
102,第一志願, 9923147,八宿舍,319
102,第一志願,0111503,八宿舍,320
102,第一志願, 0111545,八宿舍,320
102,第一志願, 0113367,八宿舍,320
102,第一志願,0011214,八宿舍,322
102,第一志願, 0011265,八宿舍,322
102,第一志願, 9916040,八宿舍,322
102,第二志願,0011034,八宿舍,323
102,第二志願, 0011078,八宿舍,323
102,第二志願, 0011081,八宿舍,323
102,第二志願,0013319,八宿舍,324
102,第二志願, 0013345,八宿舍,324
102,第二志願, 0013351,八宿舍,324
102,第二志願,9921007,八宿舍,325
102,第二志願, 9921009,八宿舍,325
102,第二志願, 9921032,八宿舍,325
102,第二志願,0110765,八宿舍,326
102,第二志願, 0110803,八宿舍,326
102,第二志願, 0110867,八宿舍,326
102,第二志願,0010134,八宿舍,328
102,第二志願, 0010178,八宿舍,328
102,第二志願, 0010185,八宿舍,328
102,第二志願,0017044,八宿舍,329
102,第二志願, 0017049,八宿舍,329
102,第二志願, 0017053,八宿舍,329
102,第二志願,9914028,八宿舍,330
102,第二志願, 9914063,八宿舍,330
102,第二志願, 9914071,八宿舍,330
102,第二志願,0013145,八宿舍,331
102,第二志願, 0013148,八宿舍,331
102,第二志願, 0013151,八宿舍,331
102,第二志願,0010191,八宿舍,332
102,第二志願, 0012261,八宿舍,332
102,第二志願, 9922033,八宿舍,332
102,第二志願,0010771,八宿舍,333
102,第二志願, 0010831,八宿舍,333
102,第二志願, 0010859,八宿舍,333
102,第二志願,0016070,八宿舍,337
102,第二志願, 9923002,八宿舍,337
102,第二志願, 9931021,八宿舍,337
102,第二志願,9928014,八宿舍,338
102,第二志願, 9928020,八宿舍,338
102,第二志願, 9928033,八宿舍,338
102,第二志願,9924005,八宿舍,340
102,第二志願, 9924010,八宿舍,340
102,第二志願, 9924014,八宿舍,340
102,第二志願,9713083,八宿舍,341
102,第二志願, 9923137,八宿舍,341
102,第二志願, 9923154,八宿舍,341
102,第二志願,0010137,八宿舍,401
102,第二志願, 0012127,八宿舍,401
102,第二志願, 0012135,八宿舍,401
102,第三志願,9918020,八宿舍,402
102,第三志願, 9918038,八宿舍,402
102,第三志願, 9918039,八宿舍,402
102,第三志願,0113129,八宿舍,403
102,第三志願, 0113132,八宿舍,403
102,第三志願, 0113137,八宿舍,403
102,第三志願,9917011,八宿舍,404
102,第三志願, 9954026,八宿舍,404
102,第三志願, 9954038,八宿舍,404
102,第三志願,0017004,八宿舍,406
102,第三志願, 0017013,八宿舍,406
102,第三志願, 0017021,八宿舍,406
102,第三志願,0017007,八宿舍,407
102,第三志願, 0017042,八宿舍,407
102,第三志願, 0017046,八宿舍,407
102,第三志願,0110502,八宿舍,408
102,第三志願, 0110510,八宿舍,408
102,第三志願, 0110511,八宿舍,408
102,第三志願,0116090,八宿舍,409
102,第三志願, 0116218,八宿舍,409
102,第三志願, 0116330,八宿舍,409
102,第三志願,0016110,八宿舍,411
102,第三志願, 0116028,八宿舍,411
102,第三志願, 0116231,八宿舍,411
102,第三志願,0012214,八宿舍,412
102,第三志願, 0012237,八宿舍,412
102,第三志願, 0013106,八宿舍,412
102,第三志願,9916054,八宿舍,413
102,第三志願, 9916063,八宿舍,413
102,第三志願, 9916081,八宿舍,413
102,第三志願,0011032,八宿舍,414
102,第三志願, 0011037,八宿舍,414
102,第三志願, 0011076,八宿舍,414
102,第三志願,0017035,八宿舍,416
102,第三志願, 0017037,八宿舍,416
102,第三志願, 0017039,八宿舍,416
102,第三志願,0116037,八宿舍,417
102,第三志願, 0116058,八宿舍,417
102,第三志願, 9917123,八宿舍,417
102,第三志願,0111215,八宿舍,418
102,第三志願, 0111239,八宿舍,418
102,第三志願, 0111273,八宿舍,418
102,第三志願,9916105,八宿舍,420
102,第三志願, 9916109,八宿舍,420
102,第三志願, 9916110,八宿舍,420
102,第四志願,0011204,八宿舍,421
102,第四志願, 0011215,八宿舍,421
102,第四志願, 0011294,八宿舍,421
102,第四志願,0115439,八宿舍,422
102,第四志願, 9924018,八宿舍,422
102,第四志願, 9924028,八宿舍,422
102,第四志願,9914011,八宿舍,423
102,第四志願, 9914053,八宿舍,423
102,第四志願, 9914083,八宿舍,423
102,第四志願,0116006,八宿舍,424
102,第四志願, 0116213,八宿舍,424
102,第四志願, 0116308,八宿舍,424
102,第四志願,0117014,八宿舍,425
102,第四志願, 0117022,八宿舍,425
102,第四志願, 0117038,八宿舍,425
102,第一志願,0013255,八宿舍,427
102,第一志願, 0013257,八宿舍,427
102,第一志願,0011531,八宿舍,427
102,第一志願, 0011554,八宿舍,427
102,第一志願,0013355,八宿舍,428
102,第一志願, 0013363,八宿舍,428
102,第一志願,9911056,八宿舍,428
102,第一志願, 9914073,八宿舍,428
102,第一志願,9917029,八宿舍,429
102,第一志願, 9917152,八宿舍,429
102,第一志願,9921041,八宿舍,429
102,第一志願, 9933067,八宿舍,429
102,第一志願,9917128,八宿舍,430
102,第一志願, 9917172,八宿舍,430
102,第二志願,9954020,八宿舍,430
102,第二志願, 9954027,八宿舍,430
102,第二志願,0016094,八宿舍,431
102,第二志願, 9917075,八宿舍,431
102,第二志願,0111602,八宿舍,431
102,第二志願, 0111613,八宿舍,431
102,第二志願,9943003,八宿舍,432
102,第二志願, 9943013,八宿舍,432
102,第二志願,0111067,八宿舍,432
102,第二志願, 0112031,八宿舍,432
102,第二志願,0011309,八宿舍,433
102,第二志願, 0011311,八宿舍,433
102,第二志願,9917131,八宿舍,433
102,第二志願, 9917144,八宿舍,433
102,第二志願,0013425,八宿舍,434
102,第二志願, 0013429,八宿舍,434
102,第三志願,0010513,八宿舍,434
102,第三志願, 0010543,八宿舍,434
102,第三志願,0112008,八宿舍,435
102,第三志願, 0115419,八宿舍,435
102,第三志願,0016333,八宿舍,435
102,第三志願, 0116318,八宿舍,435
102,第三志願,0111089,八宿舍,436
102,第三志願, 0116243,八宿舍,436
102,第四志願,0110833,八宿舍,436
102,第四志願, 0111247,八宿舍,436
102,第一志願,0011306,八宿舍,236
102,第一志願,0012031,八宿舍,237
102,第一志願,9817018,八宿舍,238
102,第一志願,0111609,八宿舍,301
102,第一志願,0111291,八宿舍,303
102,第一志願,9917046,八宿舍,305
102,第一志願,9953027,八宿舍,306
102,第一志願,0110730,八宿舍,307
102,第一志願,9923091,八宿舍,308
102,第一志願,0011618,八宿舍,311
102,第一志願,0013209,八宿舍,312
102,第一志願,0112020,八宿舍,314
102,第一志願,9917254,八宿舍,315
102,第一志願,0111010,八宿舍,316
102,第二志願,0013412,八宿舍,317
102,第二志願,9918029,八宿舍,318
102,第二志願,9923174,八宿舍,319
102,第二志願,0011304,八宿舍,320
102,第二志願,0011097,八宿舍,322
102,第二志願,0116077,八宿舍,323
102,第二志願,9925030,八宿舍,324
102,第二志願,9911088,八宿舍,325
102,第二志願,0110876,八宿舍,326
102,第二志願,0010850,八宿舍,328
102,第二志願,9953051,八宿舍,329
102,第二志願,9917012,八宿舍,330
102,第三志願,0112019,八宿舍,331
102,第三志願,9923169,八宿舍,332
102,第三志願,0110857,八宿舍,333
102,第三志願,9943046,八宿舍,337
102,第三志願,0111285,八宿舍,338
102,第三志願,9908019,八宿舍,340
102,第三志願,9944013,八宿舍,341
102,第三志願,0015346,八宿舍,401
102,第三志願,0110505,八宿舍,402
102,第三志願,0112218,八宿舍,403
102,第三志願,0119048,八宿舍,404
102,第三志願,0111066,八宿舍,406
102,第三志願,0010193,八宿舍,407
102,第三志願,0111231,八宿舍,408
102,第三志願,9922018,八宿舍,409
102,第三志願,9923195,八宿舍,411
102,第三志願,0010128,八宿舍,412
102,第三志願,0112235,八宿舍,413
102,第三志願,0016090,八宿舍,414
102,第四志願,0111102,八宿舍,416
102,第四志願,0012517,八宿舍,417
102,第四志願,0116044,八宿舍,418
102,第四志願,9917104,八宿舍,420
102,第四志願,0116222,八宿舍,421
102,第四志願,0111227,八宿舍,422
