學年度,階段,學號,宿舍,房號
104,第一志願, 0213210,七宿舍,)02
104,第一志願, 0213231,七宿舍,)02
104,第一志願, 0213249,七宿舍,)02
104,第一志願,0311110,七宿舍,)03
104,第一志願, 0311231,七宿舍,)03
104,第一志願, 0311251,七宿舍,)03
104,第一志願, 0311296,七宿舍,)03
104,第一志願,0313405,七宿舍,)03
104,第一志願, 0313408,七宿舍,)03
104,第一志願, 0313454,七宿舍,)03
104,第一志願, 0313457,七宿舍,)03
104,第一志願,0313301,七宿舍,)03
104,第一志願, 0313327,七宿舍,)03
104,第一志願, 0313338,七宿舍,)03
104,第一志願, 0313352,七宿舍,)03
104,第一志願,0313213,七宿舍,)03
104,第一志願, 0313214,七宿舍,)03
104,第一志願, 0313218,七宿舍,)03
104,第一志願, 0313236,七宿舍,)03
104,第一志願,0211044,七宿舍,)02
104,第一志願, 0211053,七宿舍,)02
104,第一志願, 0211097,七宿舍,)02
104,第一志願, 0211116,七宿舍,)02
104,第一志願,0112529,七宿舍,)02
104,第一志願, 0210508,七宿舍,)02
104,第一志願, 0210531,七宿舍,)02
104,第一志願, 0210532,七宿舍,)02
104,第一志願,0110745,七宿舍,)01
104,第一志願, 0110776,七宿舍,)01
104,第一志願, 0110811,七宿舍,)01
104,第一志願, 0110812,七宿舍,)01
104,第一志願,0311007,八宿舍,)03
104,第一志願, 0311089,八宿舍,)03
104,第一志願, 0311103,八宿舍,)03
104,第一志願, 0311109,八宿舍,)03
104,第一志願,0210900,八宿舍,)02
104,第一志願, 0210906,八宿舍,)02
104,第一志願, 0210908,八宿舍,)02
104,第一志願, 0211306,八宿舍,)02
104,第一志願,0311009,八宿舍,)03
104,第一志願, 0311087,八宿舍,)03
104,第一志願, 0311090,八宿舍,)03
104,第一志願, 0311106,八宿舍,)03
104,第一志願,0310743,八宿舍,)03
104,第一志願, 0310770,八宿舍,)03
104,第一志願, 0310812,八宿舍,)03
104,第一志願, 0310840,八宿舍,)03
104,第一志願,0111010,八宿舍,)01
104,第一志願, 0111033,八宿舍,)01
104,第一志願, 0111034,八宿舍,)01
104,第一志願, 0111036,八宿舍,)01
104,第一志願,0111114,八宿舍,)01
104,第一志願, 0111115,八宿舍,)01
104,第一志願, 0111117,八宿舍,)01
104,第一志願, 0112267,八宿舍,)01
104,第一志願,0311214,八宿舍,)03
104,第一志願, 0311223,八宿舍,)03
104,第一志願, 0311250,八宿舍,)03
104,第一志願, 0311270,八宿舍,)03
104,第一志願,0312209,八宿舍,)03
104,第一志願, 0312210,八宿舍,)03
104,第一志願, 0312228,八宿舍,)03
104,第一志願, 0312230,八宿舍,)03
104,第一志願,0310006,八宿舍,)03
104,第一志願, 0310009,八宿舍,)03
104,第一志願, 0310020,八宿舍,)03
104,第一志願, 0310031,八宿舍,)03
104,第一志願,0311019,八宿舍,)03
104,第一志願, 0311032,八宿舍,)03
104,第一志願, 0311054,八宿舍,)03
104,第一志願, 0311081,八宿舍,)03
104,第一志願,0311509,八宿舍,)03
104,第一志願, 0311524,八宿舍,)03
104,第一志願, 0313337,八宿舍,)03
104,第一志願, 0313360,八宿舍,)03
104,第一志願,0310752,八宿舍,)03
104,第一志願, 0311020,八宿舍,)03
104,第一志願, 0311021,八宿舍,)03
104,第一志願, 0311023,八宿舍,)03
104,第一志願,0213302,八宿舍,)02
104,第一志願, 0213333,八宿舍,)02
104,第一志願, 0213352,八宿舍,)02
104,第一志願, 0213356,八宿舍,)02
104,第一志願,0210761,八宿舍,)02
104,第一志願, 0210770,八宿舍,)02
104,第一志願, 0210846,八宿舍,)02
104,第一志願, 0310833,八宿舍,)02
104,第一志願,0310014,八宿舍,)03
104,第一志願, 0310015,八宿舍,)03
104,第一志願, 0310025,八宿舍,)03
104,第一志願, 0310026,八宿舍,)03
104,第一志願,0311035,八宿舍,)03
104,第一志願, 0311039,八宿舍,)03
104,第一志願, 0311059,八宿舍,)03
104,第一志願, 0311100,八宿舍,)03
104,第一志願,0311042,八宿舍,)03
104,第一志願, 0311049,八宿舍,)03
104,第一志願, 0311053,八宿舍,)03
104,第一志願, 0311078,八宿舍,)03
104,第一志願,0112215,八宿舍,)01
104,第一志願, 0112224,八宿舍,)01
104,第一志願, 0112249,八宿舍,)01
104,第一志願, 0213247,八宿舍,)01
104,第一志願,0312518,九宿舍,)03
104,第一志願, 0312544,九宿舍,)03
104,第一志願, 0319014,九宿舍,)03
104,第一志願, 0319051,九宿舍,)03
104,第一志願,0311002,九宿舍,)03
104,第一志願, 0311011,九宿舍,)03
104,第一志願, 0311064,九宿舍,)03
104,第一志願, 0311102,九宿舍,)03
104,第一志願,0112201,九宿舍,)01
104,第一志願, 0112208,九宿舍,)01
104,第一志願, 0112214,九宿舍,)01
104,第一志願, 0112264,九宿舍,)01
104,第一志願,0311215,九宿舍,)03
104,第一志願, 0311225,九宿舍,)03
104,第一志願, 0311249,九宿舍,)03
104,第一志願, 0311285,九宿舍,)03
104,第一志願,0212033,九宿舍,)02
104,第一志願, 0215413,九宿舍,)02
104,第一志願, 0310178,九宿舍,)02
104,第一志願, 0311082,九宿舍,)02
104,第一志願,0117062,九宿舍,)02
104,第一志願, 0211216,九宿舍,)02
104,第一志願, 0211268,九宿舍,)02
104,第一志願, 0211274,九宿舍,)02
104,第一志願,0316018,九宿舍,)03
104,第一志願, 0316207,九宿舍,)03
104,第一志願, 0316212,九宿舍,)03
104,第一志願, 0316240,九宿舍,)03
104,第一志願,0310101,九宿舍,)03
104,第一志願, 0310126,九宿舍,)03
104,第一志願, 0310161,九宿舍,)03
104,第一志願, 0310162,九宿舍,)03
104,第一志願,0111559,九宿舍,)01
104,第一志願, 0111566,九宿舍,)01
104,第一志願, 0116308,九宿舍,)01
104,第一志願, 9917123,九宿舍,)01
104,第一志願,0312005,九宿舍,)03
104,第一志願, 0312006,九宿舍,)03
104,第一志願, 0312021,九宿舍,)03
104,第一志願, 0312125,九宿舍,)03
104,第一志願,0311212,九宿舍,)03
104,第一志願, 0311213,九宿舍,)03
104,第一志願, 0311261,九宿舍,)03
104,第一志願, 0311267,九宿舍,)03
104,第一志願,0311232,九宿舍,)03
104,第一志願, 0311235,九宿舍,)03
104,第一志願, 0311246,九宿舍,)03
104,第一志願, 0311271,九宿舍,)03
104,第一志願,0216002,九宿舍,)02
104,第一志願, 0216020,九宿舍,)02
104,第一志願, 0216064,九宿舍,)02
104,第一志願, 0216090,九宿舍,)02
104,第一志願,0310760,九宿舍,)03
104,第一志願, 0310809,九宿舍,)03
104,第一志願, 0310821,九宿舍,)03
104,第一志願, 0310869,九宿舍,)03
104,第一志願,0310021,九宿舍,)03
104,第一志願, 0310022,九宿舍,)03
104,第一志願, 0310024,九宿舍,)03
104,第一志願, 0315351,九宿舍,)03
104,第一志願,0311512,九宿舍,)03
104,第一志願, 0311518,九宿舍,)03
104,第一志願, 0311534,九宿舍,)03
104,第一志願, 0311544,九宿舍,)03
104,第一志願,0316066,九宿舍,)03
104,第一志願, 0316074,九宿舍,)03
104,第一志願, 0316092,九宿舍,)03
104,第一志願, 0316204,九宿舍,)03
104,第一志願,0310142,九宿舍,)03
104,第一志願, 0310153,九宿舍,)03
104,第一志願, 0310156,九宿舍,)03
104,第一志願, 0310163,九宿舍,)03
104,第一志願,0310187,九宿舍,)03
104,第一志願, 0310188,九宿舍,)03
104,第一志願, 0311114,九宿舍,)03
104,第一志願, 0311295,九宿舍,)03
104,第一志願,0115417,九宿舍,)01
104,第一志願, 0115426,九宿舍,)01
104,第一志願, 0115429,九宿舍,)01
104,第一志願, 0115433,九宿舍,)01
104,第一志願,0312004,九宿舍,)03
104,第一志願, 0312008,九宿舍,)03
104,第一志願, 0312102,九宿舍,)03
104,第一志願, 0312109,九宿舍,)03
104,第一志願,0310709,九宿舍,)03
104,第一志願, 0316031,九宿舍,)03
104,第一志願, 0316042,九宿舍,)03
104,第一志願, 0316085,九宿舍,)03
104,第一志願,0310112,九宿舍,)03
104,第一志願, 0310152,九宿舍,)03
104,第一志願, 0310154,九宿舍,)03
104,第一志願, 0310181,九宿舍,)03
104,第一志願,0312511,九宿舍,)03
104,第一志願, 0312515,九宿舍,)03
104,第一志願, 0312517,九宿舍,)03
104,第一志願, 0312554,九宿舍,)03
104,第一志願,0312017,九宿舍,)03
104,第一志願, 0312026,九宿舍,)03
104,第一志願, 0312032,九宿舍,)03
104,第一志願, 0312118,九宿舍,)03
104,第一志願,0310502,九宿舍,)03
104,第一志願, 0310506,九宿舍,)03
104,第一志願, 0310512,九宿舍,)03
104,第一志願, 0310530,九宿舍,)03
104,第一志願,0310701,九宿舍,)03
104,第一志願, 0310849,九宿舍,)03
104,第一志願, 0316314,九宿舍,)03
104,第一志願, 0316328,九宿舍,)03
104,第一志願,0316020,九宿舍,)03
104,第一志願, 0316057,九宿舍,)03
104,第一志願, 0316072,九宿舍,)03
104,第一志願, 0316315,九宿舍,)03
104,第一志願,0316081,九宿舍,)03
104,第一志願, 0316094,九宿舍,)03
104,第一志願, 0316095,九宿舍,)03
104,第一志願, 0316327,九宿舍,)03
104,第一志願,0217034,九宿舍,)03
104,第一志願, 0317003,九宿舍,)03
104,第一志願, 0317040,九宿舍,)03
104,第一志願, 0317058,九宿舍,)03
104,第一志願,0310133,九宿舍,)03
104,第一志願, 0310791,九宿舍,)03
104,第一志願, 0310795,九宿舍,)03
104,第一志願, 0310875,九宿舍,)03
104,第一志願,0312114,九宿舍,)03
104,第一志願, 0312120,九宿舍,)03
104,第一志願, 0312129,九宿舍,)03
104,第一志願, 0312130,九宿舍,)03
104,第一志願,0312503,九宿舍,)03
104,第一志願, 0312510,九宿舍,)03
104,第一志願, 0312516,九宿舍,)03
104,第一志願, 0312550,九宿舍,)03
104,第一志願,0316005,九宿舍,)03
104,第一志願, 0316222,九宿舍,)03
104,第一志願, 0316304,九宿舍,)03
104,第一志願, 0316313,九宿舍,)03
104,第一志願,0310797,九宿舍,)03
104,第一志願, 0310853,九宿舍,)03
104,第一志願, 0316065,九宿舍,)03
104,第一志願, 0316250,九宿舍,)03
104,第一志願,0316027,九宿舍,)03
104,第一志願, 0316229,九宿舍,)03
104,第一志願, 0316317,九宿舍,)03
104,第一志願, 0316329,九宿舍,)03
104,第一志願,0112236,九宿舍,)03
104,第一志願, 0317013,九宿舍,)03
104,第一志願, 0317036,九宿舍,)03
104,第一志願, 0317061,九宿舍,)03
104,第一志願,0310136,九宿舍,)03
104,第一志願, 0310137,九宿舍,)03
104,第一志願, 0311079,九宿舍,)03
104,第一志願, 0313343,九宿舍,)03
104,第一志願,0311047,九宿舍,)03
104,第一志願, 0311048,九宿舍,)03
104,第一志願, 0311068,九宿舍,)03
104,第一志願, 0311101,九宿舍,)03
104,第一志願,0316208,九宿舍,)03
104,第一志願, 0316235,九宿舍,)03
104,第一志願, 0316253,九宿舍,)03
104,第一志願, 0316342,九宿舍,)03
104,第一志願,0310131,九宿舍,)03
104,第一志願, 0310132,九宿舍,)03
104,第一志願, 0311516,九宿舍,)03
104,第一志願, 0313455,九宿舍,)03
104,第一志願,0311221,九宿舍,)03
104,第一志願, 0311222,九宿舍,)03
104,第一志願, 0311258,九宿舍,)03
104,第一志願, 0311274,九宿舍,)03
104,第一志願,0311016,九宿舍,)03
104,第一志願, 0311062,九宿舍,)03
104,第一志願, 0311066,九宿舍,)03
104,第一志願, 0311080,九宿舍,)03
104,第一志願,0310738,九宿舍,)03
104,第一志願, 0310782,九宿舍,)03
104,第一志願, 0310818,九宿舍,)03
104,第一志願, 0310861,九宿舍,)03
104,第一志願,0111053,九宿舍,)01
104,第一志願, 0111107,九宿舍,)01
104,第一志願, 0316098,九宿舍,)01
104,第一志願, 0316339,九宿舍,)01
104,第一志願,0310764,九宿舍,)03
104,第一志願, 0310790,九宿舍,)03
104,第一志願, 0310800,九宿舍,)03
104,第一志願, 0310815,九宿舍,)03
104,第一志願,0312020,九宿舍,)03
104,第一志願, 0312104,九宿舍,)03
104,第一志願, 0312122,九宿舍,)03
104,第一志願, 0312126,九宿舍,)03
104,第一志願,0316043,九宿舍,)03
104,第一志願, 0316076,九宿舍,)03
104,第一志願, 0316217,九宿舍,)03
104,第一志願, 0316232,九宿舍,)03
104,第一志願,0311043,九宿舍,)03
104,第一志願, 0311056,九宿舍,)03
104,第一志願, 0311084,九宿舍,)03
104,第一志願, 0311085,九宿舍,)03
104,第一志願,0315408,九宿舍,)03
104,第一志願, 0315414,九宿舍,)03
104,第一志願, 0315425,九宿舍,)03
104,第一志願, 0315435,九宿舍,)03
104,第一志願,0312505,九宿舍,)03
104,第一志願, 0312512,九宿舍,)03
104,第一志願, 0312536,九宿舍,)03
104,第一志願, 0312547,九宿舍,)03
104,第一志願,0310717,九宿舍,)03
104,第一志願, 0310731,九宿舍,)03
104,第一志願, 0310776,九宿舍,)03
104,第一志願, 0310820,九宿舍,)03
104,第一志願,0311236,九宿舍,)03
104,第一志願, 0311266,九宿舍,)03
104,第一志願, 0311273,九宿舍,)03
104,第一志願, 0311291,九宿舍,)03
104,第一志願,0310789,九宿舍,)03
104,第一志願, 0310823,九宿舍,)03
104,第一志願, 0310851,九宿舍,)03
104,第一志願, 0310857,九宿舍,)03
104,第一志願,0110773,十三宿,)01
104,第一志願, 0111060,十三宿,)01
104,第一志願, 0111072,十三宿,)01
104,第一志願, 0111084,十三宿,)01
104,第一志願,0310505,十三宿,)03
104,第一志願, 0310508,十三宿,)03
104,第一志願, 0310532,十三宿,)03
104,第一志願, 0310534,十三宿,)03
104,第一志願,0313201,十三宿,)03
104,第一志願, 0313204,十三宿,)03
104,第一志願, 0313210,十三宿,)03
104,第一志願, 0313239,十三宿,)03
104,第一志願,0310715,十三宿,)03
104,第一志願, 0310740,十三宿,)03
104,第一志願, 0310817,十三宿,)03
104,第一志願, 0312132,十三宿,)03
104,第一志願,0310755,十三宿,)03
104,第一志願, 0310780,十三宿,)03
104,第一志願, 0310803,十三宿,)03
104,第一志願, 0310822,十三宿,)03
104,第一志願,0312214,十三宿,)03
104,第一志願, 0312215,十三宿,)03
104,第一志願, 0312502,十三宿,)03
104,第一志願, 0312534,十三宿,)03
104,第一志願,0311525,十三宿,)03
104,第一志願, 0311542,十三宿,)03
104,第一志願, 0311547,十三宿,)03
104,第一志願, 0311551,十三宿,)03
104,第一志願,0311508,十三宿,)03
104,第一志願, 0311528,十三宿,)03
104,第一志願, 0311529,十三宿,)03
104,第一志願, 0311536,十三宿,)03
104,第一志願,0310750,十三宿,)03
104,第一志願, 0310765,十三宿,)03
104,第一志願, 0310813,十三宿,)03
104,第一志願, 0310816,十三宿,)03
104,第一志願,0312001,十三宿,)03
104,第一志願, 0312015,十三宿,)03
104,第一志願, 0312029,十三宿,)03
104,第一志願, 0312116,十三宿,)03
104,第一志願,0316033,十三宿,)03
104,第一志願, 0316060,十三宿,)03
104,第一志願, 0316213,十三宿,)03
104,第一志願, 0316325,十三宿,)03
104,第一志願,0317026,十三宿,)03
104,第一志願, 0317034,十三宿,)03
104,第一志願, 0317039,十三宿,)03
104,第一志願, 0317057,十三宿,)03
104,第一志願,0310518,十三宿,)03
104,第一志願, 0310519,十三宿,)03
104,第一志願, 0310528,十三宿,)03
104,第一志願, 0310531,十三宿,)03
104,第一志願,0312012,十三宿,)03
104,第一志願, 0312019,十三宿,)03
104,第一志願, 0312025,十三宿,)03
104,第一志願, 0317002,十三宿,)03
104,第一志願,0116226,十三宿,)01
104,第一志願, 0116227,十三宿,)01
104,第一志願, 0116319,十三宿,)01
104,第一志願, 0116332,十三宿,)01
104,第一志願,0310703,十三宿,)03
104,第一志願, 0316023,十三宿,)03
104,第一志願, 0316083,十三宿,)03
104,第一志願, 0316234,十三宿,)03
104,第一志願,0116019,十三宿,)01
104,第一志願, 0116229,十三宿,)01
104,第一志願, 0116232,十三宿,)01
104,第一志願, 0116307,十三宿,)01
104,第一志願,0310707,十三宿,)03
104,第一志願, 0310723,十三宿,)03
104,第一志願, 0310787,十三宿,)03
104,第一志願, 0310843,十三宿,)03
104,第一志願,0210118,十三宿,)02
104,第一志願, 0210119,十三宿,)02
104,第一志願, 0210130,十三宿,)02
104,第一志願, 0210161,十三宿,)02
104,第一志願,0317018,十三宿,)03
104,第一志願, 0317032,十三宿,)03
104,第一志願, 0317060,十三宿,)03
104,第一志願, 0317063,十三宿,)03
104,第一志願,0311012,十三宿,)03
104,第一志願, 0311031,十三宿,)03
104,第一志願, 0311050,十三宿,)03
104,第一志願, 0313122,十三宿,)03
104,第一志願,0310784,十三宿,)03
104,第一志願, 0310819,十三宿,)03
104,第一志願, 0310844,十三宿,)03
104,第一志願, 0310872,十三宿,)03
104,第一志願,0210105,十三宿,)02
104,第一志願, 0210160,十三宿,)02
104,第一志願, 0210163,十三宿,)02
104,第一志願, 0212514,十三宿,)02
104,第一志願,0310144,十三宿,)03
104,第一志願, 0311006,十三宿,)03
104,第一志願, 0312101,十三宿,)03
104,第一志願, 0313323,十三宿,)03
104,第一志願,0117032,十三宿,)02
104,第一志願, 0217015,十三宿,)02
104,第一志願, 0217044,十三宿,)02
104,第一志願, 0217050,十三宿,)02
104,第一志願,0312506,十三宿,)03
104,第一志願, 0312526,十三宿,)03
104,第一志願, 0312533,十三宿,)03
104,第一志願, 0312537,十三宿,)03
104,第一志願,0310774,十三宿,)03
104,第一志願, 0311029,十三宿,)03
104,第一志願, 0311038,十三宿,)03
104,第一志願, 0313314,十三宿,)03
104,第一志願,0310149,十三宿,)03
104,第一志願, 0310771,十三宿,)03
104,第一志願, 0310811,十三宿,)03
104,第一志願, 0310855,十三宿,)03
104,第一志願,0311506,十三宿,)03
104,第一志願, 0311520,十三宿,)03
104,第一志願, 0311526,十三宿,)03
104,第一志願, 0311540,十三宿,)03
104,第一志願,0312009,十三宿,)03
104,第一志願, 0312011,十三宿,)03
104,第一志願, 0312107,十三宿,)03
104,第一志願, 0312128,十三宿,)03
104,第一志願,0311502,十三宿,)03
104,第一志願, 0311515,十三宿,)03
104,第一志願, 0311545,十三宿,)03
104,第一志願, 0311555,十三宿,)03
104,第一志願,0210123,十三宿,)02
104,第一志願, 0210132,十三宿,)02
104,第一志願, 0210143,十三宿,)02
104,第一志願, 0210145,十三宿,)02
104,第一志願,0311292,十三宿,)03
104,第一志願, 0311556,十三宿,)03
104,第一志願, 0312035,十三宿,)03
104,第一志願, 0313421,十三宿,)03
104,第一志願,0311521,十三宿,)03
104,第一志願, 0311530,十三宿,)03
104,第一志願, 0311531,十三宿,)03
104,第一志願, 0311533,十三宿,)03
104,第一志願,0313112,十三宿,)03
104,第一志願, 0313135,十三宿,)03
104,第一志願, 0313136,十三宿,)03
104,第一志願, 0313151,十三宿,)03
104,第一志願,0312002,十三宿,)03
104,第一志願, 0312010,十三宿,)03
104,第一志願, 0312030,十三宿,)03
104,第一志願, 0312106,十三宿,)03
104,第一志願,0212119,十三宿,)03
104,第一志願, 0310510,十三宿,)03
104,第一志願, 0311514,十三宿,)03
104,第一志願, 0316070,十三宿,)03
104,第一志願,0310708,十三宿,)03
104,第一志願, 0310759,十三宿,)03
104,第一志願, 0310788,十三宿,)03
104,第一志願, 0310848,十三宿,)03
104,第一志願,0315303,十三宿,)03
104,第一志願, 0315327,十三宿,)03
104,第一志願, 0315328,十三宿,)03
104,第一志願, 0315338,十三宿,)03
104,第一志願,0311610,十三宿,)03
104,第一志願, 0311612,十三宿,)03
104,第一志願, 0311620,十三宿,)03
104,第一志願, 0311626,十三宿,)03
104,第一志願,0311602,十三宿,)03
104,第一志願, 0311625,十三宿,)03
104,第一志願, 0312507,十三宿,)03
104,第一志願, 0312542,十三宿,)03
104,第一志願,0311001,十三宿,)03
104,第一志願, 0311069,十三宿,)03
104,第一志願, 0311074,十三宿,)03
104,第一志願, 0311097,十三宿,)03
104,第一志願,0316011,十三宿,)03
104,第一志願, 0316017,十三宿,)03
104,第一志願, 0316071,十三宿,)03
104,第一志願, 0316324,十三宿,)03
104,第一志願,0310503,十三宿,)03
104,第一志願, 0310504,十三宿,)03
104,第一志願, 0310526,十三宿,)03
104,第一志願, 0310537,十三宿,)03
104,第一志願,0310501,十三宿,)03
104,第一志願, 0310520,十三宿,)03
104,第一志願, 0310522,十三宿,)03
104,第一志願, 0310527,十三宿,)03
104,第一志願,0313309,十三宿,)03
104,第一志願, 0313336,十三宿,)03
104,第一志願, 0313346,十三宿,)03
104,第一志願, 0313357,十三宿,)03
104,第一志願,0311513,十三宿,)03
104,第一志願, 0312022,十三宿,)03
104,第一志願, 0312031,十三宿,)03
104,第一志願, 0312033,十三宿,)03
104,第一志願,0310718,十三宿,)03
104,第一志願, 0310766,十三宿,)03
104,第一志願, 0310834,十三宿,)03
104,第一志願, 0310847,十三宿,)03
104,第一志願,0317045,十三宿,)03
104,第一志願, 0317050,十三宿,)03
104,第一志願, 0317068,十三宿,)03
104,第一志願, 0317072,十三宿,)03
104,第一志願,0310727,十三宿,)03
104,第一志願, 0310799,十三宿,)03
104,第一志願, 0310807,十三宿,)03
104,第一志願, 0310841,十三宿,)03
104,第一志願,0111524,十三宿,)01
104,第一志願, 0111534,十三宿,)01
104,第一志願, 0111547,十三宿,)01
104,第一志願, 0111556,十三宿,)01
104,第一志願,0310758,十三宿,)03
104,第一志願, 0310864,十三宿,)03
104,第一志願, 0310866,十三宿,)03
104,第一志願, 0310874,十三宿,)03
104,第一志願,0311606,十三宿,)03
104,第一志願, 0311607,十三宿,)03
104,第一志願, 0311622,十三宿,)03
104,第一志願, 0311623,十三宿,)03
104,第一志願,0311013,十三宿,)03
104,第一志願, 0311017,十三宿,)03
104,第一志願, 0311033,十三宿,)03
104,第一志願, 0311051,十三宿,)03
104,第一志願,0310515,十三宿,)03
104,第一志願, 0310524,十三宿,)03
104,第一志願, 0310529,十三宿,)03
104,第一志願, 0310533,十三宿,)03
104,第一志願,0310704,十三宿,)03
104,第一志願, 0310720,十三宿,)03
104,第一志願, 0310721,十三宿,)03
104,第一志願, 0310804,十三宿,)03
104,第一志願,0210720,十三宿,)02
104,第一志願, 0210738,十三宿,)02
104,第一志願, 0210753,十三宿,)02
104,第一志願, 0210850,十三宿,)02
104,第一志願,0310744,十三宿,)03
104,第一志願, 0310757,十三宿,)03
104,第一志願, 0310792,十三宿,)03
104,第一志願, 0310835,十三宿,)03
104,第一志願,0210722,十三宿,)02
104,第一志願, 0210782,十三宿,)02
104,第一志願, 0310722,十三宿,)02
104,第一志願, 0310746,十三宿,)02
104,第一志願,0313107,十三宿,)03
104,第一志願, 0313113,十三宿,)03
104,第一志願, 0313125,十三宿,)03
104,第一志願, 0313130,十三宿,)03
104,第一志願,0310713,十三宿,)03
104,第一志願, 0310725,十三宿,)03
104,第一志願, 0310769,十三宿,)03
104,第一志願, 0310773,十三宿,)03
