學年度,階段,學號,宿舍,房號
98,第一志願, 9522034,九宿舍,125
98,第一志願,9708007,十三宿,210
98,第一志願, 9708012,十三宿,210
98,第一志願, 9708019,十三宿,210
98,第一志願, 9725040,十三宿,210
98,第一志願,9714025,八宿舍,107
98,第一志願, 9714035,八宿舍,107
98,第一志願, 9714045,八宿舍,107
98,第一志願, 9714085,八宿舍,107
98,第一志願,9714021,十三宿,212
98,第一志願, 9714026,十三宿,212
98,第一志願, 9714071,十三宿,212
98,第一志願, 9714073,十三宿,212
98,第一志願,9621109,九宿舍,126
98,第一志願, 9722021,九宿舍,126
98,第一志願, 9722041,九宿舍,126
98,第一志願, 9722046,九宿舍,126
98,第一志願,9711009,十三宿,214
98,第一志願, 9711056,十三宿,214
98,第一志願, 9711063,十三宿,214
98,第一志願, 9711083,十三宿,214
98,第一志願,9617008,十三宿,218
98,第一志願, 9617147,十三宿,218
98,第一志願, 9617161,十三宿,218
98,第一志願, 9617268,十三宿,218
98,第一志願,9712009,十三宿,302
98,第一志願, 9712040,十三宿,302
98,第一志願, 9712071,十三宿,302
98,第一志願, 9712072,十三宿,302
98,第一志願,9513040,十三宿,303
98,第一志願, 9517127,十三宿,303
98,第一志願, 9517142,十三宿,303
98,第一志願, 9613046,十三宿,303
98,第一志願,9717032,十三宿,304
98,第一志願, 9717044,十三宿,304
98,第一志願, 9717048,十三宿,304
98,第一志願, 9717149,十三宿,304
98,第一志願,9517072,十三宿,308
98,第一志願, 9517076,十三宿,308
98,第一志願, 9616105,十三宿,308
98,第一志願, 9616107,十三宿,308
98,第一志願,9716007,九宿舍,131
98,第一志願, 9716060,九宿舍,131
98,第一志願, 9716082,九宿舍,131
98,第一志願, 9716087,九宿舍,131
98,第一志願,9725018,九宿舍,133
98,第一志願, 9725025,九宿舍,133
98,第一志願, 9725028,九宿舍,133
98,第一志願, 9725043,九宿舍,133
98,第一志願,9611028,八宿舍,108
98,第一志願, 9611063,八宿舍,108
98,第一志願, 9611092,八宿舍,108
98,第一志願, 9617078,八宿舍,108
98,第一志願,9624013,九宿舍,204
98,第一志願, 9624022,九宿舍,204
98,第一志願, 9624030,九宿舍,204
98,第一志願, 9643009,九宿舍,204
98,第一志願,9613001,十三宿,309
98,第一志願, 9613030,十三宿,309
98,第一志願, 9613041,十三宿,309
98,第一志願, 9613057,十三宿,309
98,第一志願,9725002,九宿舍,210
98,第一志願, 9725011,九宿舍,210
98,第一志願, 9725022,九宿舍,210
98,第一志願, 9725036,九宿舍,210
98,第一志願,9721012,八宿舍,110
98,第一志願, 9721020,八宿舍,110
98,第一志願, 9721114,八宿舍,110
98,第一志願, 9721122,八宿舍,110
98,第一志願,9724001,九宿舍,211
98,第一志願, 9724008,九宿舍,211
98,第一志願, 9724017,九宿舍,211
98,第一志願, 9724022,九宿舍,211
98,第一志願,9717019,九宿舍,216
98,第一志願, 9717061,九宿舍,216
98,第一志願, 9717145,九宿舍,216
98,第一志願, 9717259,九宿舍,216
98,第一志願,9617021,十三宿,319
98,第一志願, 9617046,十三宿,319
98,第一志願, 9617168,十三宿,319
98,第一志願, 9617170,十三宿,319
98,第一志願,9711002,八宿舍,111
98,第一志願, 9711003,八宿舍,111
98,第一志願, 9711010,八宿舍,111
98,第一志願, 9711014,八宿舍,111
98,第一志願,9714004,十三宿,320
98,第一志願, 9732027,十三宿,320
98,第一志願, 9732047,十三宿,320
98,第一志願, 9732050,十三宿,320
98,第一志願,9714008,十三宿,322
98,第一志願, 9714011,十三宿,322
98,第一志願, 9714022,十三宿,322
98,第一志願, 9714053,十三宿,322
98,第一志願,9517209,十三宿,323
98,第一志願, 9653003,十三宿,323
98,第一志願, 9653025,十三宿,323
98,第一志願, 9653031,十三宿,323
98,第一志願,9517161,十三宿,325
98,第一志願, 9617085,十三宿,325
98,第一志願, 9617145,十三宿,325
98,第一志願, 9617205,十三宿,325
98,第一志願,9716016,九宿舍,219
98,第一志願, 9716033,九宿舍,219
98,第一志願, 9716091,九宿舍,219
98,第一志願, 9717190,九宿舍,219
98,第一志願,9618003,九宿舍,220
98,第一志願, 9618012,九宿舍,220
98,第一志願, 9618024,九宿舍,220
98,第一志願, 9618027,九宿舍,220
98,第一志願,9528011,八宿舍,112
98,第一志願, 9628011,八宿舍,112
98,第一志願, 9628013,八宿舍,112
98,第一志願, 9628045,八宿舍,112
98,第一志願,9611019,九宿舍,221
98,第一志願, 9611021,九宿舍,221
98,第一志願, 9611053,九宿舍,221
98,第一志願, 9611098,九宿舍,221
98,第一志願,9718002,十三宿,326
98,第一志願, 9718037,十三宿,326
98,第一志願, 9718041,十三宿,326
98,第一志願, 9718052,十三宿,326
98,第一志願,9732007,十三宿,401
98,第一志願, 9732032,十三宿,401
98,第一志願, 9732034,十三宿,401
98,第一志願, 9732053,十三宿,401
98,第一志願,9518001,九宿舍,224
98,第一志願, 9518019,九宿舍,224
98,第一志願, 9518023,九宿舍,224
98,第一志願, 9518052,九宿舍,224
98,第一志願,9518011,九宿舍,225
98,第一志願, 9618005,九宿舍,225
98,第一志願, 9618051,九宿舍,225
98,第一志願, 9625004,九宿舍,225
98,第一志願,9717018,十三宿,402
98,第一志願, 9717095,十三宿,402
98,第一志願, 9717250,十三宿,402
98,第一志願, 9717266,十三宿,402
98,第一志願,9712008,十三宿,405
98,第一志願, 9712064,十三宿,405
98,第一志願, 9712084,十三宿,405
98,第一志願, 9712101,十三宿,405
98,第一志願,9512006,十三宿,406
98,第一志願, 9512035,十三宿,406
98,第一志願, 9512036,十三宿,406
98,第一志願, 9512073,十三宿,406
98,第一志願,9612002,九宿舍,227
98,第一志願, 9612011,九宿舍,227
98,第一志願, 9612050,九宿舍,227
98,第一志願, 9612057,九宿舍,227
98,第一志願,9511042,十三宿,407
98,第一志願, 9511059,十三宿,407
98,第一志願, 9511078,十三宿,407
98,第一志願, 9516086,十三宿,407
98,第一志願,9612101,十三宿,408
98,第一志願, 9612103,十三宿,408
98,第一志願, 9617093,十三宿,408
98,第一志願, 9617207,十三宿,408
98,第一志願,9711081,十三宿,411
98,第一志願, 9711096,十三宿,411
98,第一志願, 9711097,十三宿,411
98,第一志願, 9711103,十三宿,411
98,第一志願,9712003,十三宿,412
98,第一志願, 9712006,十三宿,412
98,第一志願, 9712058,十三宿,412
98,第一志願, 9712087,十三宿,412
98,第一志願,9517196,八宿舍,114
98,第一志願, 9521013,八宿舍,114
98,第一志願, 9621105,八宿舍,114
98,第一志願, 9621122,八宿舍,114
98,第一志願,9722014,十三宿,414
98,第一志願, 9722025,十三宿,414
98,第一志願, 9722034,十三宿,414
98,第一志願, 9722042,十三宿,414
98,第一志願,9714030,十三宿,415
98,第一志願, 9714048,十三宿,415
98,第一志願, 9714098,十三宿,415
98,第一志願, 9714100,十三宿,415
98,第一志願,9713004,十三宿,416
98,第一志願, 9713073,十三宿,416
98,第一志願, 9713075,十三宿,416
98,第一志願, 9713093,十三宿,416
98,第一志願,9712014,九宿舍,229
98,第一志願, 9712017,九宿舍,229
98,第一志願, 9712024,九宿舍,229
98,第一志願, 9712056,九宿舍,229
98,第一志願,9732003,十三宿,417
98,第一志願, 9732010,十三宿,417
98,第一志願, 9732022,十三宿,417
98,第一志願, 9732031,十三宿,417
98,第一志願,9717017,十三宿,418
98,第一志願, 9717066,十三宿,418
98,第一志願, 9717187,十三宿,418
98,第一志願, 9717188,十三宿,418
98,第一志願,9724003,九宿舍,231
98,第一志願, 9724014,九宿舍,231
98,第一志願, 9724023,九宿舍,231
98,第一志願, 9724026,九宿舍,231
98,第一志願,9512089,八宿舍,116
98,第一志願, 9716049,八宿舍,116
98,第一志願, 9716081,八宿舍,116
98,第一志願, 9721128,八宿舍,116
98,第一志願,9414082,八宿舍,117
98,第一志願, 9514008,八宿舍,117
98,第一志願, 9514042,八宿舍,117
98,第一志願, 9514056,八宿舍,117
98,第一志願,9654020,九宿舍,233
98,第一志願, 9754024,九宿舍,233
98,第一志願, 9754029,九宿舍,233
98,第一志願, 9754036,九宿舍,233
98,第一志願,9711013,十三宿,419
98,第一志願, 9711065,十三宿,419
98,第一志願, 9711095,十三宿,419
98,第一志願, 9711105,十三宿,419
98,第一志願,9717033,十三宿,424
98,第一志願, 9717034,十三宿,424
98,第一志願, 9717040,十三宿,424
98,第一志願, 9717142,十三宿,424
98,第一志願,9728010,八宿舍,118
98,第一志願, 9728021,八宿舍,118
98,第一志願, 9728044,八宿舍,118
98,第一志願, 9728047,八宿舍,118
98,第一志願,9732026,十三宿,426
98,第一志願, 9732029,十三宿,426
98,第一志願, 9732033,十三宿,426
98,第一志願, 9732036,十三宿,426
98,第一志願,9616094,十三宿,503
98,第一志願, 9617092,十三宿,503
98,第一志願, 9632051,十三宿,503
98,第一志願, 9633058,十三宿,503
98,第一志願,9712095,十三宿,506
98,第一志願, 9712096,十三宿,506
98,第一志願, 9717096,十三宿,506
98,第一志願, 9724035,十三宿,506
98,第一志願,9721023,十三宿,507
98,第一志願, 9721026,十三宿,507
98,第一志願, 9721039,十三宿,507
98,第一志願, 9721127,十三宿,507
98,第一志願,9725012,九宿舍,301
98,第一志願, 9725039,九宿舍,301
98,第一志願, 9725052,九宿舍,301
98,第一志願, 9725056,九宿舍,301
98,第一志願,9721002,十三宿,508
98,第一志願, 9721011,十三宿,508
98,第一志願, 9721031,十三宿,508
98,第一志願, 9721121,十三宿,508
98,第一志願,9612013,九宿舍,304
98,第一志願, 9617034,九宿舍,304
98,第一志願, 9617242,九宿舍,304
98,第一志願, 9713022,九宿舍,304
98,第一志願,9712092,十三宿,509
98,第一志願, 9713006,十三宿,509
98,第一志願, 9713020,十三宿,509
98,第一志願, 9713021,十三宿,509
98,第一志願,9616072,九宿舍,305
98,第一志願, 9716010,九宿舍,305
98,第一志願, 9716031,九宿舍,305
98,第一志願, 9716047,九宿舍,305
98,第一志願,9617018,十三宿,510
98,第一志願, 9617135,十三宿,510
98,第一志願, 9617137,十三宿,510
98,第一志願, 9617160,十三宿,510
98,第一志願,9632014,十三宿,519
98,第一志願, 9632017,十三宿,519
98,第一志願, 9632043,十三宿,519
98,第一志願, 9632044,十三宿,519
98,第一志願,9717001,九宿舍,306
98,第一志願, 9717063,九宿舍,306
98,第一志願, 9717157,九宿舍,306
98,第一志願, 9717158,九宿舍,306
98,第一志願,9624004,九宿舍,307
98,第一志願, 9624005,九宿舍,307
98,第一志願, 9624032,九宿舍,307
98,第一志願, 9624036,九宿舍,307
98,第一志願,9717007,九宿舍,313
98,第一志願, 9717087,九宿舍,313
98,第一志願, 9717185,九宿舍,313
98,第一志願, 9717260,九宿舍,313
98,第一志願,9610004,十三宿,526
98,第一志願, 9610010,十三宿,526
98,第一志願, 9610020,十三宿,526
98,第一志願, 9610023,十三宿,526
98,第一志願,9711035,十三宿,604
98,第一志願, 9711046,十三宿,604
98,第一志願, 9711093,十三宿,604
98,第一志願, 9733043,十三宿,604
98,第一志願,9611001,十三宿,607
98,第一志願, 9611035,十三宿,607
98,第一志願, 9611049,十三宿,607
98,第一志願, 9611095,十三宿,607
98,第一志願,9717024,十三宿,610
98,第一志願, 9717080,十三宿,610
98,第一志願, 9717092,十三宿,610
98,第一志願, 9717124,十三宿,610
98,第一志願,9713007,十三宿,614
98,第一志願, 9713009,十三宿,614
98,第一志願, 9713051,十三宿,614
98,第一志願, 9713057,十三宿,614
98,第一志願,9710014,八宿舍,120
98,第一志願, 9710015,八宿舍,120
98,第一志願, 9710021,八宿舍,120
98,第一志願, 9710023,八宿舍,120
98,第一志願,9711008,十三宿,616
98,第一志願, 9711060,十三宿,616
98,第一志願, 9711061,十三宿,616
98,第一志願, 9711062,十三宿,616
98,第一志願,9721030,十三宿,617
98,第一志願, 9721032,十三宿,617
98,第一志願, 9721047,十三宿,617
98,第一志願, 9721113,十三宿,617
98,第一志願,9716024,九宿舍,315
98,第一志願, 9716089,九宿舍,315
98,第一志願, 9716096,九宿舍,315
98,第一志願, 9716104,九宿舍,315
98,第一志願,9714029,十三宿,619
98,第一志願, 9714069,十三宿,619
98,第一志願, 9714089,十三宿,619
98,第一志願, 9714097,十三宿,619
98,第一志願,9724007,九宿舍,319
98,第一志願, 9724013,九宿舍,319
98,第一志願, 9724020,九宿舍,319
98,第一志願, 9724025,九宿舍,319
98,第一志願,9731023,十三宿,620
98,第一志願, 9731036,十三宿,620
98,第一志願, 9731043,十三宿,620
98,第一志願, 9731052,十三宿,620
98,第一志願,9718005,十三宿,621
98,第一志願, 9718009,十三宿,621
98,第一志願, 9718010,十三宿,621
98,第一志願, 9718038,十三宿,621
98,第一志願,9711018,十三宿,622
98,第一志願, 9711026,十三宿,622
98,第一志願, 9711051,十三宿,622
98,第一志願, 9711073,十三宿,622
98,第一志願,9711005,十三宿,624
98,第一志願, 9711012,十三宿,624
98,第一志願, 9711066,十三宿,624
98,第一志願, 9711104,十三宿,624
98,第一志願,9711071,十三宿,625
98,第一志願, 9711076,十三宿,625
98,第一志願, 9711078,十三宿,625
98,第一志願, 9733051,十三宿,625
98,第一志願,9613048,十三宿,701
98,第一志願, 9613058,十三宿,701
98,第一志願, 9613065,十三宿,701
98,第一志願, 9613068,十三宿,701
98,第一志願,9618014,九宿舍,320
98,第一志願, 9618020,九宿舍,320
98,第一志願, 9618030,九宿舍,320
98,第一志願, 9618039,九宿舍,320
98,第一志願,9521036,八宿舍,121
98,第一志願, 9533045,八宿舍,121
98,第一志願, 9617174,八宿舍,121
98,第一志願, 9717030,八宿舍,121
98,第一志願,9714002,十三宿,702
98,第一志願, 9714062,十三宿,702
98,第一志願, 9714080,十三宿,702
98,第一志願, 9714104,十三宿,702
98,第一志願,9525009,九宿舍,322
98,第一志願, 9525010,九宿舍,322
98,第一志願, 9525034,九宿舍,322
98,第一志願, 9531001,九宿舍,322
98,第一志願,9733001,十三宿,703
98,第一志願, 9733013,十三宿,703
98,第一志願, 9733031,十三宿,703
98,第一志願, 9733039,十三宿,703
98,第一志願,9718020,十三宿,704
98,第一志願, 9718031,十三宿,704
98,第一志願, 9718043,十三宿,704
98,第一志願, 9718048,十三宿,704
98,第一志願,9512029,十三宿,705
98,第一志願, 9512031,十三宿,705
98,第一志願, 9512033,十三宿,705
98,第一志願, 9512095,十三宿,705
98,第一志願,9517082,九宿舍,324
98,第一志願, 9716004,九宿舍,324
98,第一志願, 9716043,九宿舍,324
98,第一志願, 9716064,九宿舍,324
98,第一志願,9731014,八宿舍,125
98,第一志願, 9731034,八宿舍,125
98,第一志願, 9731047,八宿舍,125
98,第一志願, 9731048,八宿舍,125
98,第一志願,9716029,九宿舍,325
98,第一志願, 9716034,九宿舍,325
98,第一志願, 9716039,九宿舍,325
98,第一志願, 9716074,九宿舍,325
98,第一志願,9712010,十三宿,706
98,第一志願, 9712016,十三宿,706
98,第一志願, 9712022,十三宿,706
98,第一志願, 9712032,十三宿,706
98,第一志願,9517126,十三宿,709
98,第一志願, 9517143,十三宿,709
98,第一志願, 9533014,十三宿,709
98,第一志願, 9533056,十三宿,709
98,第一志願,9721008,八宿舍,129
98,第一志願, 9721042,八宿舍,129
98,第一志願, 9721102,八宿舍,129
98,第一志願, 9721103,八宿舍,129
98,第一志願,9711034,十三宿,710
98,第一志願, 9711077,十三宿,710
98,第一志願, 9711091,十三宿,710
98,第一志願, 9711101,十三宿,710
98,第一志願,9713065,十三宿,715
98,第一志願, 9717009,十三宿,715
98,第一志願, 9717035,十三宿,715
98,第一志願, 9717179,十三宿,715
98,第一志願,9621002,八宿舍,130
98,第一志願, 9621101,八宿舍,130
98,第一志願, 9621113,八宿舍,130
98,第一志願, 9621116,八宿舍,130
98,第一志願,9618004,十三宿,717
98,第一志願, 9618017,十三宿,717
98,第一志願, 9618043,十三宿,717
98,第一志願, 9618056,十三宿,717
98,第一志願,9617084,八宿舍,131
98,第一志願, 9617176,八宿舍,131
98,第一志願, 9617184,八宿舍,131
98,第一志願, 9618045,八宿舍,131
98,第一志願,9712005,九宿舍,326
98,第一志願, 9712050,九宿舍,326
98,第一志願, 9712054,九宿舍,326
98,第一志願, 9712074,九宿舍,326
98,第一志願,9721003,十三宿,718
98,第一志願, 9721010,十三宿,718
98,第一志願, 9721028,十三宿,718
98,第一志願, 9721044,十三宿,718
98,第一志願,9514023,十三宿,719
98,第一志願, 9514031,十三宿,719
98,第一志願, 9514039,十三宿,719
98,第一志願, 9514051,十三宿,719
98,第一志願,9613064,十三宿,721
98,第一志願, 9613086,十三宿,721
98,第一志願, 9613105,十三宿,721
98,第一志願, 9753020,十三宿,721
98,第一志願,9733009,八宿舍,132
98,第一志願, 9733024,八宿舍,132
98,第一志願, 9733042,八宿舍,132
98,第一志願, 9733046,八宿舍,132
98,第一志願,9728002,九宿舍,327
98,第一志願, 9728023,九宿舍,327
98,第一志願, 9728032,九宿舍,327
98,第一志願, 9728035,九宿舍,327
98,第一志願,9713047,十三宿,723
98,第一志願, 9713049,十三宿,723
98,第一志願, 9713068,十三宿,723
98,第一志願, 9713078,十三宿,723
98,第一志願,9708001,十三宿,725
98,第一志願, 9708004,十三宿,725
98,第一志願, 9708005,十三宿,725
98,第一志願, 9708008,十三宿,725
98,第一志願,9610026,十三宿,804
98,第一志願, 9611064,十三宿,804
98,第一志願, 9628008,十三宿,804
98,第一志願, 9628039,十三宿,804
98,第一志願,9721005,八宿舍,133
98,第一志願, 9721118,八宿舍,133
98,第一志願, 9721119,八宿舍,133
98,第一志願, 9721133,八宿舍,133
98,第一志願,9724005,九宿舍,328
98,第一志願, 9724009,九宿舍,328
98,第一志願, 9724021,九宿舍,328
98,第一志願, 9724029,九宿舍,328
98,第一志願,9714010,十三宿,806
98,第一志願, 9714015,十三宿,806
98,第一志願, 9714059,十三宿,806
98,第一志願, 9714068,十三宿,806
98,第一志願,9543047,八宿舍,136
98,第一志願, 9633029,八宿舍,136
98,第一志願, 9633047,八宿舍,136
98,第一志願, 9731027,八宿舍,136
98,第一志願,9712051,十三宿,807
98,第一志願, 9712066,十三宿,807
98,第一志願, 9712075,十三宿,807
98,第一志願, 9712076,十三宿,807
98,第一志願,9714050,十三宿,811
98,第一志願, 9714078,十三宿,811
98,第一志願, 9714090,十三宿,811
98,第一志願, 9714106,十三宿,811
98,第一志願,9714007,十三宿,812
98,第一志願, 9714039,十三宿,812
98,第一志願, 9714074,十三宿,812
98,第一志願, 9714096,十三宿,812
98,第一志願,9517064,十三宿,815
98,第一志願, 9517122,十三宿,815
98,第一志願, 9517129,十三宿,815
98,第一志願, 9517226,十三宿,815
98,第一志願,9517017,九宿舍,330
98,第一志願, 9517058,九宿舍,330
98,第一志願, 9517077,九宿舍,330
98,第一志願, 9517097,九宿舍,330
98,第一志願,9717031,十三宿,820
98,第一志願, 9717135,十三宿,820
98,第一志願, 9717139,十三宿,820
98,第一志願, 9717202,十三宿,820
98,第一志願,9613038,十三宿,822
98,第一志願, 9613097,十三宿,822
98,第一志願, 9643038,十三宿,822
98,第一志願, 9712078,十三宿,822
98,第一志願,9544015,十三宿,904
98,第一志願, 9544016,十三宿,904
98,第一志願, 9544019,十三宿,904
98,第一志願, 9544024,十三宿,904
98,第一志願,9522051,十三宿,905
98,第一志願, 9533052,十三宿,905
98,第一志願, 9716045,十三宿,905
98,第一志願, 9716078,十三宿,905
98,第一志願,9512013,十三宿,910
98,第一志願, 9512015,十三宿,910
98,第一志願, 9514013,十三宿,910
98,第一志願, 9514055,十三宿,910
98,第一志願,9712019,十三宿,911
98,第一志願, 9712039,十三宿,911
98,第一志願, 9712061,十三宿,911
98,第一志願, 9712077,十三宿,911
98,第一志願,9612113,九宿舍,408
98,第一志願, 9712004,九宿舍,408
98,第一志願, 9712011,九宿舍,408
98,第一志願, 9712041,九宿舍,408
98,第一志願,9612035,十三宿,912
98,第一志願, 9612048,十三宿,912
98,第一志願, 9612083,十三宿,912
98,第一志願, 9612088,十三宿,912
98,第一志願,9711001,八宿舍,137
98,第一志願, 9711004,八宿舍,137
98,第一志願, 9711028,八宿舍,137
98,第一志願, 9711039,八宿舍,137
98,第二志願,9714012,八宿舍,201
98,第二志願, 9714044,八宿舍,201
98,第二志願, 9714060,八宿舍,201
98,第二志願, 9714065,八宿舍,201
98,第一志願,9733007,八宿舍,202
98,第一志願, 9733034,八宿舍,202
98,第一志願, 9733035,八宿舍,202
98,第一志願, 9733049,八宿舍,202
98,第二志願,9618052,八宿舍,204
98,第二志願, 9621035,八宿舍,204
98,第二志願, 9713086,八宿舍,204
98,第二志願, 9753034,八宿舍,204
98,第二志願,9613010,八宿舍,205
98,第二志願, 9613017,八宿舍,205
98,第二志願, 9613024,八宿舍,205
98,第二志願, 9613096,八宿舍,205
98,第一志願,9716012,九宿舍,409
98,第一志願, 9716027,九宿舍,409
98,第一志願, 9716055,九宿舍,409
98,第一志願, 9716092,九宿舍,409
98,第一志願,9625001,九宿舍,412
98,第一志願, 9625017,九宿舍,412
98,第一志願, 9625025,九宿舍,412
98,第一志願, 9625035,九宿舍,412
98,第一志願,9721025,八宿舍,207
98,第一志願, 9721027,八宿舍,207
98,第一志願, 9721037,八宿舍,207
98,第一志願, 9721038,八宿舍,207
98,第一志願,9714005,八宿舍,208
98,第一志願, 9714036,八宿舍,208
98,第一志願, 9717052,八宿舍,208
98,第一志願, 9717056,八宿舍,208
98,第一志願,9516102,九宿舍,414
98,第一志願, 9616060,九宿舍,414
98,第一志願, 9616086,九宿舍,414
98,第一志願, 9714061,九宿舍,414
98,第二志願,9717074,八宿舍,209
98,第二志願, 9733032,八宿舍,209
98,第二志願, 9733033,八宿舍,209
98,第二志願, 9733036,八宿舍,209
98,第二志願,9712001,八宿舍,212
98,第二志願, 9712028,八宿舍,212
98,第二志願, 9712043,八宿舍,212
98,第二志願, 9712070,八宿舍,212
98,第一志願,9717016,九宿舍,416
98,第一志願, 9717058,九宿舍,416
98,第一志願, 9717133,九宿舍,416
98,第一志願, 9717244,九宿舍,416
98,第一志願,9722006,九宿舍,417
98,第一志願, 9722007,九宿舍,417
98,第一志願, 9722008,九宿舍,417
98,第一志願, 9722032,九宿舍,417
98,第二志願,9528008,八宿舍,213
98,第二志願, 9528012,八宿舍,213
98,第二志願, 9528029,八宿舍,213
98,第二志願, 9528044,八宿舍,213
98,第二志願,9744003,八宿舍,214
98,第二志願, 9744007,八宿舍,214
98,第二志願, 9744019,八宿舍,214
98,第二志願, 9744020,八宿舍,214
98,第二志願,9733008,八宿舍,217
98,第二志願, 9733015,八宿舍,217
98,第二志願, 9733017,八宿舍,217
98,第二志願, 9733028,八宿舍,217
98,第二志願,9732002,八宿舍,219
98,第二志願, 9732017,八宿舍,219
98,第二志願, 9732038,八宿舍,219
98,第二志願, 9732051,八宿舍,219
98,第一志願,9711044,八宿舍,221
98,第一志願, 9711070,八宿舍,221
98,第一志願, 9711074,八宿舍,221
98,第一志願, 9717123,八宿舍,221
98,第二志願,9733016,八宿舍,224
98,第二志願, 9733018,八宿舍,224
98,第二志願, 9733021,八宿舍,224
98,第二志願, 9733057,八宿舍,224
98,第二志願,9621027,八宿舍,231
98,第二志願, 9621030,八宿舍,231
98,第二志願, 9621038,八宿舍,231
98,第二志願, 9621118,八宿舍,231
98,第二志願,9516011,八宿舍,235
98,第二志願, 9516066,八宿舍,235
98,第二志願, 9516074,八宿舍,235
98,第二志願, 9516081,八宿舍,235
98,第一志願,9528026,八宿舍,236
98,第一志願, 9528027,八宿舍,236
98,第一志願, 9528033,八宿舍,236
98,第一志願, 9528040,八宿舍,236
98,第一志願,9725026,九宿舍,418
98,第一志願, 9725033,九宿舍,418
98,第一志願, 9725044,九宿舍,418
98,第一志願, 9725050,九宿舍,418
98,第二志願,9524002,九宿舍,420
98,第二志願, 9524003,九宿舍,420
98,第二志願, 9524007,九宿舍,420
98,第二志願, 9524033,九宿舍,420
98,第一志願,9725021,九宿舍,421
98,第一志願, 9725023,九宿舍,421
98,第一志願, 9725027,九宿舍,421
98,第一志願, 9725042,九宿舍,421
98,第一志願,9416040,九宿舍,422
98,第一志願, 9416052,九宿舍,422
98,第一志願, 9416063,九宿舍,422
98,第一志願, 9654019,九宿舍,422
98,第一志願,9722015,九宿舍,424
98,第一志願, 9722017,九宿舍,424
98,第一志願, 9722030,九宿舍,424
98,第一志願, 9722035,九宿舍,424
98,第二志願,9533007,八宿舍,238
98,第二志願, 9533023,八宿舍,238
98,第二志願, 9533032,八宿舍,238
98,第二志願, 9533059,八宿舍,238
98,第一志願,9521037,八宿舍,239
