學年度,階段,學號,宿舍,房號
100,第一志願,9914033,七宿舍,223
100,第一志願, 9914041,七宿舍,223
100,第一志願, 9914044,七宿舍,223
100,第一志願, 9914056,七宿舍,223
100,第一志願,9916041,七宿舍,224
100,第一志願, 9916042,七宿舍,224
100,第一志願, 9916051,七宿舍,224
100,第一志願, 9916055,七宿舍,224
100,第一志願,9911006,七宿舍,225
100,第一志願, 9911017,七宿舍,225
100,第一志願, 9911068,七宿舍,225
100,第一志願, 9911084,七宿舍,225
100,第一志願,9911001,七宿舍,227
100,第一志願, 9911015,七宿舍,227
100,第一志願, 9911024,七宿舍,227
100,第一志願, 9911047,七宿舍,227
100,第一志願,9717039,七宿舍,231
100,第一志願, 9717127,七宿舍,231
100,第一志願, 9717151,七宿舍,231
100,第一志願, 9717268,七宿舍,231
100,第一志願,9928014,七宿舍,232
100,第一志願, 9928018,七宿舍,232
100,第一志願, 9928033,七宿舍,232
100,第一志願, 9928042,七宿舍,232
100,第一志願,9911010,七宿舍,233
100,第一志願, 9911018,七宿舍,233
100,第一志願, 9911046,七宿舍,233
100,第一志願, 9911050,七宿舍,233
100,第一志願,9923079,七宿舍,237
100,第一志願, 9923107,七宿舍,237
100,第一志願, 9923108,七宿舍,237
100,第一志願, 9923123,七宿舍,237
100,第一志願,9816013,七宿舍,238
100,第一志願, 9816053,七宿舍,238
100,第一志願, 9816073,七宿舍,238
100,第一志願, 9816082,七宿舍,238
100,第一志願,9923026,七宿舍,301
100,第一志願, 9923076,七宿舍,301
100,第一志願, 9923088,七宿舍,301
100,第一志願, 9923127,七宿舍,301
100,第一志願,9917025,七宿舍,302
100,第一志願, 9923033,七宿舍,302
100,第一志願, 9923061,七宿舍,302
100,第一志願, 9923113,七宿舍,302
100,第一志願,9914009,七宿舍,307
100,第一志願, 9914027,七宿舍,307
100,第一志願, 9914050,七宿舍,307
100,第一志願, 9914059,七宿舍,307
100,第一志願,9910002,七宿舍,308
100,第一志願, 9910017,七宿舍,308
100,第一志願, 9910027,七宿舍,308
100,第一志願, 9910030,七宿舍,308
100,第一志願,9911005,七宿舍,309
100,第一志願, 9911029,七宿舍,309
100,第一志願, 9911035,七宿舍,309
100,第一志願, 9911041,七宿舍,309
100,第一志願,9923006,七宿舍,311
100,第一志願, 9923019,七宿舍,311
100,第一志願, 9923070,七宿舍,311
100,第一志願, 9923166,七宿舍,311
100,第一志願,9914032,七宿舍,312
100,第一志願, 9914042,七宿舍,312
100,第一志願, 9914046,七宿舍,312
100,第一志願, 9914088,七宿舍,312
100,第一志願,9917272,七宿舍,313
100,第一志願, 9933052,七宿舍,313
100,第一志願, 9943021,七宿舍,313
100,第一志願, 9943030,七宿舍,313
100,第一志願,9911021,七宿舍,314
100,第一志願, 9911032,七宿舍,314
100,第一志願, 9911062,七宿舍,314
100,第一志願, 9911063,七宿舍,314
100,第一志願,9921002,七宿舍,315
100,第一志願, 9921025,七宿舍,315
100,第一志願, 9923140,七宿舍,315
100,第一志願, 9932045,七宿舍,315
100,第一志願,9922033,七宿舍,316
100,第一志願, 9923062,七宿舍,316
100,第一志願, 9923154,七宿舍,316
100,第一志願, 9923164,七宿舍,316
100,第一志願,9923080,七宿舍,317
100,第一志願, 9923084,七宿舍,317
100,第一志願, 9923120,七宿舍,317
100,第一志願, 9923148,七宿舍,317
100,第一志願,9914001,七宿舍,318
100,第一志願, 9914020,七宿舍,318
100,第一志願, 9914039,七宿舍,318
100,第一志願, 9914078,七宿舍,318
100,第一志願,9917057,七宿舍,319
100,第一志願, 9917248,七宿舍,319
100,第一志願, 9917256,七宿舍,319
100,第一志願, 9917265,七宿舍,319
100,第一志願,9928005,七宿舍,323
100,第一志願, 9928013,七宿舍,323
100,第一志願, 9928034,七宿舍,323
100,第一志願, 9928039,七宿舍,323
100,第一志願,9911028,七宿舍,325
100,第一志願, 9911031,七宿舍,325
100,第一志願, 9911076,七宿舍,325
100,第一志願, 9911082,七宿舍,325
100,第一志願,9911025,七宿舍,326
100,第一志願, 9911026,七宿舍,326
100,第一志願, 9911055,七宿舍,326
100,第一志願, 9911058,七宿舍,326
100,第一志願,9923005,七宿舍,327
100,第一志願, 9923032,七宿舍,327
100,第一志願, 9923064,七宿舍,327
100,第一志願, 9923077,七宿舍,327
100,第一志願,9928002,七宿舍,329
100,第一志願, 9928028,七宿舍,329
100,第一志願, 9928047,七宿舍,329
100,第一志願, 9928049,七宿舍,329
100,第一志願,9910001,七宿舍,330
100,第一志願, 9910009,七宿舍,330
100,第一志願, 9910011,七宿舍,330
100,第一志願, 9910013,七宿舍,330
100,第一志願,9911008,七宿舍,332
100,第一志願, 9911061,七宿舍,332
100,第一志願, 9911064,七宿舍,332
100,第一志願, 9911072,七宿舍,332
100,第一志願,9717132,八宿舍,101
100,第一志願, 9717165,八宿舍,101
100,第一志願, 9717168,八宿舍,101
100,第一志願, 9717169,八宿舍,101
100,第一志願,9923004,八宿舍,102
100,第一志願, 9923048,八宿舍,102
100,第一志願, 9923104,八宿舍,102
100,第一志願, 9923153,八宿舍,102
100,第一志願,9823033,八宿舍,104
100,第一志願, 9823065,八宿舍,104
100,第一志願, 9823075,八宿舍,104
100,第一志願, 9823089,八宿舍,104
100,第一志願,9914005,八宿舍,107
100,第一志願, 9914038,八宿舍,107
100,第一志願, 9914072,八宿舍,107
100,第一志願, 9914074,八宿舍,107
100,第一志願,9921003,八宿舍,108
100,第一志願, 9921010,八宿舍,108
100,第一志願, 9921116,八宿舍,108
100,第一志願, 9921127,八宿舍,108
100,第一志願,9721017,八宿舍,109
100,第一志願, 9721022,八宿舍,109
100,第一志願, 9721118,八宿舍,109
100,第一志願, 9721119,八宿舍,109
100,第一志願,9711003,八宿舍,111
100,第一志願, 9711014,八宿舍,111
100,第一志願, 9711055,八宿舍,111
100,第一志願, 9711057,八宿舍,111
100,第一志願,9843016,八宿舍,114
100,第一志願, 9843023,八宿舍,114
100,第一志願, 9843038,八宿舍,114
100,第一志願, 9843049,八宿舍,114
100,第一志願,9932021,八宿舍,115
100,第一志願, 9932025,八宿舍,115
100,第一志願, 9932028,八宿舍,115
100,第一志願, 9932039,八宿舍,115
100,第一志願,9914077,八宿舍,116
100,第一志願, 9921019,八宿舍,116
100,第一志願, 9933001,八宿舍,116
100,第一志願, 9933034,八宿舍,116
100,第一志願,9932002,八宿舍,119
100,第一志願, 9932020,八宿舍,119
100,第一志願, 9932034,八宿舍,119
100,第一志願, 9932044,八宿舍,119
100,第一志願,9923018,八宿舍,120
100,第一志願, 9923029,八宿舍,120
100,第一志願, 9923065,八宿舍,120
100,第一志願, 9923137,八宿舍,120
100,第一志願,9932013,八宿舍,121
100,第一志願, 9932017,八宿舍,121
100,第一志願, 9932033,八宿舍,121
100,第一志願, 9932035,八宿舍,121
100,第一志願,9713099,八宿舍,122
100,第一志願, 9717172,八宿舍,122
100,第一志願, 9717174,八宿舍,122
100,第一志願, 9717254,八宿舍,122
100,第一志願,9711032,八宿舍,123
100,第一志願, 9711054,八宿舍,123
100,第一志願, 9711085,八宿舍,123
100,第一志願, 9711103,八宿舍,123
100,第一志願,9921016,八宿舍,125
100,第一志願, 9921114,八宿舍,125
100,第一志願, 9921130,八宿舍,125
100,第一志願, 9921141,八宿舍,125
100,第一志願,9933020,八宿舍,126
100,第一志願, 9933047,八宿舍,126
100,第一志願, 9933048,八宿舍,126
100,第一志願, 9933049,八宿舍,126
100,第一志願,9711043,八宿舍,127
100,第一志願, 9711091,八宿舍,127
100,第一志願, 9711110,八宿舍,127
100,第一志願, 9718037,八宿舍,127
100,第一志願,9921103,八宿舍,128
100,第一志願, 9921107,八宿舍,128
100,第一志願, 9921134,八宿舍,128
100,第一志願, 9921137,八宿舍,128
100,第一志願,9917029,八宿舍,130
100,第一志願, 9917075,八宿舍,130
100,第一志願, 9917152,八宿舍,130
100,第一志願, 9917259,八宿舍,130
100,第一志願,9914004,八宿舍,131
100,第一志願, 9914018,八宿舍,131
100,第一志願, 9914054,八宿舍,131
100,第一志願, 9914070,八宿舍,131
100,第一志願,9833009,八宿舍,132
100,第一志願, 9833012,八宿舍,132
100,第一志願, 9833014,八宿舍,132
100,第一志願, 9833046,八宿舍,132
100,第一志願,9944009,八宿舍,133
100,第一志願, 9944020,八宿舍,133
100,第一志願, 9944021,八宿舍,133
100,第一志願, 9944024,八宿舍,133
100,第一志願,9918004,八宿舍,134
100,第一志願, 9918016,八宿舍,134
100,第一志願, 9918046,八宿舍,134
100,第一志願, 9918051,八宿舍,134
100,第一志願,9711077,八宿舍,201
100,第一志願, 9713024,八宿舍,201
100,第一志願, 9716089,八宿舍,201
100,第一志願, 9724007,八宿舍,201
100,第一志願,9932011,八宿舍,203
100,第一志願, 9932032,八宿舍,203
100,第一志願, 9932047,八宿舍,203
100,第一志願, 9932049,八宿舍,203
100,第一志願,9744007,八宿舍,204
100,第一志願, 9744020,八宿舍,204
100,第一志願, 9844022,八宿舍,204
100,第一志願, 9910014,八宿舍,204
100,第一志願,9917071,八宿舍,205
100,第一志願, 9917138,八宿舍,205
100,第一志願, 9917159,八宿舍,205
100,第一志願, 9917246,八宿舍,205
100,第一志願,9923041,八宿舍,206
100,第一志願, 9923073,八宿舍,206
100,第一志願, 9923082,八宿舍,206
100,第一志願, 9923149,八宿舍,206
100,第一志願,9933018,八宿舍,210
100,第一志願, 9933035,八宿舍,210
100,第一志願, 9944008,八宿舍,210
100,第一志願, 9944025,八宿舍,210
100,第一志願,9914006,八宿舍,214
100,第一志願, 9914014,八宿舍,214
100,第一志願, 9914022,八宿舍,214
100,第一志願, 9914055,八宿舍,214
100,第一志願,9814001,八宿舍,215
100,第一志願, 9814034,八宿舍,215
100,第一志願, 9814083,八宿舍,215
100,第一志願, 9814094,八宿舍,215
100,第一志願,9923060,八宿舍,216
100,第一志願, 9923098,八宿舍,216
100,第一志願, 9923118,八宿舍,216
100,第一志願, 9923147,八宿舍,216
100,第一志願,9932007,八宿舍,219
100,第一志願, 9932010,八宿舍,219
100,第一志願, 9932022,八宿舍,219
100,第一志願, 9932041,八宿舍,219
100,第一志願,9923100,八宿舍,220
100,第一志願, 9923101,八宿舍,220
100,第一志願, 9923102,八宿舍,220
100,第一志願, 9923152,八宿舍,220
100,第一志願,9932014,八宿舍,222
100,第一志願, 9932015,八宿舍,222
100,第一志願, 9932046,八宿舍,222
100,第一志願, 9932052,八宿舍,222
100,第一志願,9712002,八宿舍,223
100,第一志願, 9712010,八宿舍,223
100,第一志願, 9712046,八宿舍,223
100,第一志願, 9712072,八宿舍,223
100,第一志願,9922019,九宿舍,102
100,第一志願, 9922021,九宿舍,102
100,第一志願, 9922040,九宿舍,102
100,第一志願, 9922044,九宿舍,102
100,第一志願,9908010,九宿舍,108
100,第一志願, 9917011,九宿舍,108
100,第一志願, 9954021,九宿舍,108
100,第一志願, 9954038,九宿舍,108
100,第一志願,9916012,九宿舍,111
100,第一志願, 9916058,九宿舍,111
100,第一志願, 9916061,九宿舍,111
100,第一志願, 9916093,九宿舍,111
100,第一志願,9916007,九宿舍,112
100,第一志願, 9916039,九宿舍,112
100,第一志願, 9916043,九宿舍,112
100,第一志願, 9916065,九宿舍,112
100,第一志願,9713100,九宿舍,115
100,第一志願, 9725021,九宿舍,115
100,第一志願, 9725025,九宿舍,115
100,第一志願, 9725027,九宿舍,115
100,第一志願,9917026,九宿舍,118
100,第一志願, 9917092,九宿舍,118
100,第一志願, 9917155,九宿舍,118
100,第一志願, 9917168,九宿舍,118
100,第一志願,9724015,九宿舍,120
100,第一志願, 9724020,九宿舍,120
100,第一志願, 9816105,九宿舍,120
100,第一志願, 9817094,九宿舍,120
100,第一志願,9922015,九宿舍,121
100,第一志願, 9922017,九宿舍,121
100,第一志願, 9922027,九宿舍,121
100,第一志願, 9922048,九宿舍,121
100,第一志願,9916017,九宿舍,122
100,第一志願, 9916023,九宿舍,122
100,第一志願, 9916091,九宿舍,122
100,第一志願, 9916092,九宿舍,122
100,第一志願,9916018,九宿舍,123
100,第一志願, 9916033,九宿舍,123
100,第一志願, 9916076,九宿舍,123
100,第一志願, 9916088,九宿舍,123
100,第一志願,9916019,九宿舍,128
100,第一志願, 9916044,九宿舍,128
100,第一志願, 9916048,九宿舍,128
100,第一志願, 9916052,九宿舍,128
100,第一志願,9925001,九宿舍,129
100,第一志願, 9925003,九宿舍,129
100,第一志願, 9925008,九宿舍,129
100,第一志願, 9925041,九宿舍,129
100,第一志願,9954026,九宿舍,132
100,第一志願, 9954027,九宿舍,132
100,第一志願, 9954032,九宿舍,132
100,第一志願, 9954035,九宿舍,132
100,第一志願,9725002,九宿舍,202
100,第一志願, 9725011,九宿舍,202
100,第一志願, 9725022,九宿舍,202
100,第一志願, 9725036,九宿舍,202
100,第一志願,9916001,九宿舍,204
100,第一志願, 9916013,九宿舍,204
100,第一志願, 9916054,九宿舍,204
100,第一志願, 9916063,九宿舍,204
100,第一志願,9924010,九宿舍,205
100,第一志願, 9924012,九宿舍,205
100,第一志願, 9924016,九宿舍,205
100,第一志願, 9924020,九宿舍,205
100,第一志願,9916103,九宿舍,206
100,第一志願, 9917089,九宿舍,206
100,第一志願, 9917169,九宿舍,206
100,第一志願, 9933060,九宿舍,206
100,第一志願,9924004,九宿舍,207
100,第一志願, 9924008,九宿舍,207
100,第一志願, 9924011,九宿舍,207
100,第一志願, 9924035,九宿舍,207
100,第一志願,9722006,九宿舍,211
100,第一志願, 9722034,九宿舍,211
100,第一志願, 9722042,九宿舍,211
100,第一志願, 9722052,九宿舍,211
100,第一志願,9925009,九宿舍,212
100,第一志願, 9925024,九宿舍,212
100,第一志願, 9925045,九宿舍,212
100,第一志願, 9925046,九宿舍,212
100,第一志願,9725018,九宿舍,216
100,第一志願, 9725033,九宿舍,216
100,第一志願, 9725044,九宿舍,216
100,第一志願, 9725049,九宿舍,216
100,第一志願,9916003,九宿舍,218
100,第一志願, 9916030,九宿舍,218
100,第一志願, 9916046,九宿舍,218
100,第一志願, 9916064,九宿舍,218
100,第一志願,9711022,九宿舍,223
100,第一志願, 9717030,九宿舍,223
100,第一志願, 9717259,九宿舍,223
100,第一志願, 9725058,九宿舍,223
100,第一志願,9916008,九宿舍,224
100,第一志願, 9916024,九宿舍,224
100,第一志願, 9916074,九宿舍,224
100,第一志願, 9916078,九宿舍,224
100,第一志願,9833043,九宿舍,225
100,第一志願, 9833047,九宿舍,225
100,第一志願, 9833050,九宿舍,225
100,第一志願, 9833057,九宿舍,225
100,第一志願,9916014,九宿舍,226
100,第一志願, 9916027,九宿舍,226
100,第一志願, 9916053,九宿舍,226
100,第一志願, 9916089,九宿舍,226
100,第一志願,9924002,九宿舍,227
100,第一志願, 9924003,九宿舍,227
100,第一志願, 9924024,九宿舍,227
100,第一志願, 9924034,九宿舍,227
100,第一志願,9714061,九宿舍,229
100,第一志願, 9816030,九宿舍,229
100,第一志願, 9816047,九宿舍,229
100,第一志願, 9816059,九宿舍,229
100,第一志願,9917128,九宿舍,307
100,第一志願, 9917148,九宿舍,307
100,第一志願, 9917172,九宿舍,307
100,第一志願, 9917260,九宿舍,307
100,第一志願,9922002,九宿舍,308
100,第一志願, 9922011,九宿舍,308
100,第一志願, 9953008,九宿舍,308
100,第一志願, 9953045,九宿舍,308
100,第一志願,9821036,九宿舍,309
100,第一志願, 9921111,九宿舍,309
100,第一志願, 9921113,九宿舍,309
100,第一志願, 9925040,九宿舍,309
100,第一志願,9954014,九宿舍,310
100,第一志願, 9954023,九宿舍,310
100,第一志願, 9954033,九宿舍,310
100,第一志願, 9954040,九宿舍,310
100,第一志願,9922013,九宿舍,314
100,第一志願, 9922022,九宿舍,314
100,第一志願, 9922023,九宿舍,314
100,第一志願, 9922055,九宿舍,314
100,第一志願,9916022,九宿舍,315
100,第一志願, 9916060,九宿舍,315
100,第一志願, 9916077,九宿舍,315
100,第一志願, 9916084,九宿舍,315
100,第一志願,9917054,九宿舍,318
100,第一志願, 9924001,九宿舍,318
100,第一志願, 9924014,九宿舍,318
100,第一志願, 9924037,九宿舍,318
100,第一志願,9917050,九宿舍,319
100,第一志願, 9917061,九宿舍,319
100,第一志願, 9917077,九宿舍,319
100,第一志願, 9917085,九宿舍,319
100,第一志願,9616083,九宿舍,321
100,第一志願, 9616086,九宿舍,321
100,第一志願, 9725010,九宿舍,321
100,第一志願, 9725055,九宿舍,321
100,第一志願,9925005,九宿舍,325
100,第一志願, 9925029,九宿舍,325
100,第一志願, 9925050,九宿舍,325
100,第一志願, 9925053,九宿舍,325
100,第一志願,9922005,九宿舍,329
100,第一志願, 9922028,九宿舍,329
100,第一志願, 9922035,九宿舍,329
100,第一志願, 9922042,九宿舍,329
100,第一志願,9724011,九宿舍,330
100,第一志願, 9925017,九宿舍,330
100,第一志願, 9925027,九宿舍,330
100,第一志願, 9925051,九宿舍,330
100,第一志願,9925019,九宿舍,331
100,第一志願, 9925022,九宿舍,331
100,第一志願, 9925031,九宿舍,331
100,第一志願, 9925039,九宿舍,331
100,第一志願,9716030,九宿舍,332
100,第一志願, 9716049,九宿舍,332
100,第一志願, 9716059,九宿舍,332
100,第一志願, 9716081,九宿舍,332
100,第一志願,9922018,九宿舍,402
100,第一志願, 9922025,九宿舍,402
100,第一志願, 9922026,九宿舍,402
100,第一志願, 9922032,九宿舍,402
100,第一志願,9917041,九宿舍,403
100,第一志願, 9917131,九宿舍,403
100,第一志願, 9917144,九宿舍,403
100,第一志願, 9917166,九宿舍,403
100,第一志願,9922007,九宿舍,404
100,第一志願, 9922029,九宿舍,404
100,第一志願, 9922030,九宿舍,404
100,第一志願, 9922050,九宿舍,404
100,第一志願,9925013,九宿舍,406
100,第一志願, 9925014,九宿舍,406
100,第一志願, 9925020,九宿舍,406
100,第一志願, 9925047,九宿舍,406
100,第一志願,9925021,九宿舍,407
100,第一志願, 9925023,九宿舍,407
100,第一志願, 9925030,九宿舍,407
100,第一志願, 9925037,九宿舍,407
100,第一志願,9921041,九宿舍,408
100,第一志願, 9933037,九宿舍,408
100,第一志願, 9933062,九宿舍,408
100,第一志願, 9933067,九宿舍,408
100,第一志願,9917038,九宿舍,411
100,第一志願, 9917040,九宿舍,411
100,第一志願, 9917056,九宿舍,411
100,第一志願, 9917069,九宿舍,411
100,第一志願,9718027,九宿舍,412
100,第一志願, 9718047,九宿舍,412
100,第一志願, 9718050,九宿舍,412
100,第一志願, 9831014,九宿舍,412
100,第一志願,9908004,九宿舍,414
100,第一志願, 9916010,九宿舍,414
100,第一志願, 9916070,九宿舍,414
100,第一志願, 9925028,九宿舍,414
100,第一志願,9721001,十三宿,102
100,第一志願, 9721023,十三宿,102
100,第一志願, 9721027,十三宿,102
100,第一志願, 9721038,十三宿,102
100,第一志願,9816043,十三宿,112
100,第一志願, 9916075,十三宿,112
100,第一志願, 9916085,十三宿,112
100,第一志願, 9916102,十三宿,112
100,第一志願,9717015,十三宿,114
100,第一志願, 9717257,十三宿,114
100,第一志願, 9721030,十三宿,114
100,第一志願, 9721033,十三宿,114
100,第一志願,9917045,十三宿,204
100,第一志願, 9917140,十三宿,204
100,第一志願, 9917146,十三宿,204
100,第一志願, 9917242,十三宿,204
100,第一志願,9716039,十三宿,205
100,第一志願, 9716064,十三宿,205
100,第一志願, 9716066,十三宿,205
100,第一志願, 9716074,十三宿,205
100,第一志願,9917033,十三宿,206
100,第一志願, 9917055,十三宿,206
100,第一志願, 9917258,十三宿,206
100,第一志願, 9918033,十三宿,206
100,第一志願,9923095,十三宿,208
100,第一志願, 9923112,十三宿,208
100,第一志願, 9923129,十三宿,208
100,第一志願, 9923144,十三宿,208
100,第一志願,9923015,十三宿,211
100,第一志願, 9923027,十三宿,211
100,第一志願, 9923145,十三宿,211
100,第一志願, 9923155,十三宿,211
100,第一志願,9917015,十三宿,213
100,第一志願, 9917024,十三宿,213
100,第一志願, 9917105,十三宿,213
100,第一志願, 9917162,十三宿,213
100,第一志願,9923036,十三宿,216
100,第一志願, 9923136,十三宿,216
100,第一志願, 9923157,十三宿,216
100,第一志願, 9923161,十三宿,216
100,第一志願,9917058,十三宿,217
100,第一志願, 9917142,十三宿,217
100,第一志願, 9917251,十三宿,217
100,第一志願, 9918038,十三宿,217
100,第一志願,9914015,十三宿,218
100,第一志願, 9914019,十三宿,218
100,第一志願, 9914076,十三宿,218
100,第一志願, 9914101,十三宿,218
100,第一志願,9910007,十三宿,219
100,第一志願, 9910021,十三宿,219
100,第一志願, 9910024,十三宿,219
100,第一志願, 9910028,十三宿,219
100,第一志願,9923045,十三宿,220
100,第一志願, 9923057,十三宿,220
100,第一志願, 9923097,十三宿,220
100,第一志願, 9923125,十三宿,220
100,第一志願,9923003,十三宿,221
100,第一志願, 9923075,十三宿,221
100,第一志願, 9923089,十三宿,221
100,第一志願, 9923105,十三宿,221
100,第一志願,9910018,十三宿,224
100,第一志願, 9910020,十三宿,224
100,第一志願, 9916029,十三宿,224
100,第一志願, 9916087,十三宿,224
100,第一志願,9914073,十三宿,226
100,第一志願, 9914087,十三宿,226
100,第一志願, 9914092,十三宿,226
100,第一志願, 9914103,十三宿,226
100,第一志願,9917093,十三宿,301
100,第一志願, 9933022,十三宿,301
100,第一志願, 9933028,十三宿,301
100,第一志願, 9933050,十三宿,301
100,第一志願,9921022,十三宿,306
100,第一志願, 9921033,十三宿,306
100,第一志願, 9921034,十三宿,306
100,第一志願, 9921118,十三宿,306
100,第一志願,9917044,十三宿,308
100,第一志願, 9917081,十三宿,308
100,第一志願, 9917091,十三宿,308
100,第一志願, 9917149,十三宿,308
100,第一志願,9933007,十三宿,309
100,第一志願, 9933038,十三宿,309
100,第一志願, 9933040,十三宿,309
100,第一志願, 9933044,十三宿,309
100,第一志願,9924019,十三宿,311
100,第一志願, 9924031,十三宿,311
100,第一志願, 9925011,十三宿,311
100,第一志願, 9925038,十三宿,311
100,第一志願,9923030,十三宿,313
100,第一志願, 9923052,十三宿,313
100,第一志願, 9923124,十三宿,313
100,第一志願, 9923131,十三宿,313
100,第一志願,9921005,十三宿,316
100,第一志願, 9921008,十三宿,316
100,第一志願, 9921105,十三宿,316
100,第一志願, 9921109,十三宿,316
100,第一志願,9911003,十三宿,321
100,第一志願, 9911045,十三宿,321
100,第一志願, 9911066,十三宿,321
100,第一志願, 9911081,十三宿,321
100,第一志願,9923021,十三宿,323
100,第一志願, 9923042,十三宿,323
100,第一志願, 9923066,十三宿,323
100,第一志願, 9923162,十三宿,323
100,第一志願,9917017,十三宿,324
100,第一志願, 9917030,十三宿,324
100,第一志願, 9917076,十三宿,324
100,第一志願, 9917133,十三宿,324
100,第一志願,9914097,十三宿,325
100,第一志願, 9914099,十三宿,325
100,第一志願, 9917245,十三宿,325
100,第一志願, 9917264,十三宿,325
100,第一志願,9914105,十三宿,403
100,第一志願, 9917106,十三宿,403
100,第一志願, 9923179,十三宿,403
100,第一志願, 9928051,十三宿,403
100,第一志願,9823056,十三宿,406
100,第一志願, 9823063,十三宿,406
100,第一志願, 9823139,十三宿,406
100,第一志願, 9823166,十三宿,406
100,第一志願,9910015,十三宿,407
100,第一志願, 9910016,十三宿,407
100,第一志願, 9910022,十三宿,407
100,第一志願, 9910026,十三宿,407
100,第一志願,9717076,十三宿,408
100,第一志願, 9717077,十三宿,408
100,第一志願, 9717241,十三宿,408
100,第一志願, 9717247,十三宿,408
100,第一志願,9917046,十三宿,412
100,第一志願, 9917063,十三宿,412
100,第一志願, 9917125,十三宿,412
100,第一志願, 9917135,十三宿,412
100,第一志願,9914007,十三宿,414
100,第一志願, 9914037,十三宿,414
100,第一志願, 9914071,十三宿,414
100,第一志願, 9914106,十三宿,414
100,第一志願,9910006,十三宿,415
100,第一志願, 9917016,十三宿,415
100,第一志願, 9917079,十三宿,415
100,第一志願, 9917080,十三宿,415
100,第一志願,9716058,十三宿,423
100,第一志願, 9722002,十三宿,423
100,第一志願, 9814096,十三宿,423
100,第一志願, 9825053,十三宿,423
100,第一志願,9921014,十三宿,424
100,第一志願, 9921110,十三宿,424
100,第一志願, 9921131,十三宿,424
100,第一志願, 9953023,十三宿,424
100,第一志願,9914011,十三宿,425
100,第一志願, 9914045,十三宿,425
100,第一志願, 9914057,十三宿,425
100,第一志願, 9914079,十三宿,425
100,第一志願,9921013,十三宿,426
100,第一志願, 9921035,十三宿,426
100,第一志願, 9921125,十三宿,426
100,第一志願, 9921138,十三宿,426
100,第一志願,9916050,十三宿,503
100,第一志願, 9922052,十三宿,503
100,第一志願, 9933011,十三宿,503
100,第一志願, 9953027,十三宿,503
100,第一志願,9728032,十三宿,504
100,第一志願, 9811061,十三宿,504
100,第一志願, 9811073,十三宿,504
100,第一志願, 9811081,十三宿,504
100,第一志願,9914012,十三宿,510
100,第一志願, 9914065,十三宿,510
100,第一志願, 9914069,十三宿,510
100,第一志願, 9914083,十三宿,510
100,第一志願,9714068,十三宿,514
100,第一志願, 9714108,十三宿,514
100,第一志願, 9714110,十三宿,514
100,第一志願, 9717270,十三宿,514
100,第一志願,9931002,十三宿,515
100,第一志願, 9931013,十三宿,515
100,第一志願, 9931046,十三宿,515
100,第一志願, 9931047,十三宿,515
100,第一志願,9717064,十三宿,516
100,第一志願, 9717074,十三宿,516
100,第一志願, 9733033,十三宿,516
100,第一志願, 9733036,十三宿,516
