學年度,階段,學號,宿舍,房號
99,第一志願, 9823160,女二舍,581
99,第一志願, 9823185,女二舍,581
99,第一志願,9818012,女二舍,583
99,第一志願, 9818029,女二舍,583
99,第一志願, 9818045,女二舍,583
99,第一志願, 9825001,女二舍,583
99,第一志願,9817130,女二舍,584
99,第一志願, 9817201,女二舍,584
99,第一志願, 9817247,女二舍,584
99,第一志願, 9817253,女二舍,584
99,第一志願,9853011,女二舍,622
99,第一志願, 9853030,女二舍,622
99,第一志願, 9853041,女二舍,622
99,第一志願, 9853047,女二舍,622
99,第一志願,9717075,女二舍,623
99,第一志願, 9725001,女二舍,623
99,第一志願, 9743034,女二舍,623
99,第一志願, 9743035,女二舍,623
99,第一志願,9811096,女二舍,643
99,第一志願, 9823085,女二舍,643
99,第一志願, 9823145,女二舍,643
99,第一志願, 9823190,女二舍,643
99,第一志願,9825044,女二舍,644
99,第一志願, 9844001,女二舍,644
99,第一志願, 9844002,女二舍,644
99,第一志願, 9844010,女二舍,644
99,第一志願,9617053,女二舍,651
99,第一志願, 9721013,女二舍,651
99,第一志願, 9721124,女二舍,651
99,第一志願, 9721126,女二舍,651
99,第一志願,9833062,女二舍,652
99,第一志願, 9844008,女二舍,652
99,第一志願, 9844013,女二舍,652
99,第一志願, 9844018,女二舍,652
99,第一志願,9817121,女二舍,661
99,第一志願, 9817135,女二舍,661
99,第一志願, 9817137,女二舍,661
99,第一志願, 9817176,女二舍,661
99,第一志願,9854013,女二舍,664
99,第一志願, 9854016,女二舍,664
99,第一志願, 9854018,女二舍,664
99,第一志願, 9854033,女二舍,664
99,第一志願,9743002,女二舍,711
99,第一志願, 9743038,女二舍,711
99,第一志願, 9743046,女二舍,711
99,第一志願, 9743054,女二舍,711
99,第一志願,9844005,女二舍,714
99,第一志願, 9844026,女二舍,714
99,第一志願, 9844027,女二舍,714
99,第一志願, 9844030,女二舍,714
99,第一志願,9854017,女二舍,721
99,第一志願, 9854027,女二舍,721
99,第一志願, 9854028,女二舍,721
99,第一志願, 9854029,女二舍,721
99,第一志願,9816056,女二舍,722
99,第一志願, 9816064,女二舍,722
99,第一志願, 9816099,女二舍,722
99,第一志願, 9817140,女二舍,722
99,第一志願,9617031,女二舍,731
99,第一志願, 9617086,女二舍,731
99,第一志願, 9617142,女二舍,731
99,第一志願, 9644001,女二舍,731
99,第一志願,9831001,女二舍,733
99,第一志願, 9831008,女二舍,733
99,第一志願, 9831015,女二舍,733
99,第一志願, 9831051,女二舍,733
99,第一志願,9822015,女二舍,742
99,第一志願, 9822028,女二舍,742
99,第一志願, 9822046,女二舍,742
99,第一志願, 9822047,女二舍,742
99,第一志願,9832023,女二舍,744
99,第一志願, 9832024,女二舍,744
99,第一志願, 9832032,女二舍,744
99,第一志願, 9832041,女二舍,744
99,第一志願,9843001,女二舍,751
99,第一志願, 9843015,女二舍,751
99,第一志願, 9843028,女二舍,751
99,第一志願, 9843036,女二舍,751
99,第一志願,9817057,女二舍,762
99,第一志願, 9817084,女二舍,762
99,第一志願, 9817184,女二舍,762
99,第一志願, 9817189,女二舍,762
99,第一志願,9821009,女二舍,763
99,第一志願, 9821012,女二舍,763
99,第一志願, 9821017,女二舍,763
99,第一志願, 9821033,女二舍,763
99,第一志願,9823009,女二舍,764
99,第一志願, 9823096,女二舍,764
99,第一志願, 9823109,女二舍,764
99,第一志願, 9844017,女二舍,764
99,第一志願,9832002,女二舍,773
99,第一志願, 9843003,女二舍,773
99,第一志願, 9843007,女二舍,773
99,第一志願, 9843012,女二舍,773
99,第一志願,9818013,女二舍,782
99,第一志願, 9853015,女二舍,782
99,第一志願, 9853020,女二舍,782
99,第一志願, 9853026,女二舍,782
99,第一志願,9833016,女二舍,784
99,第一志願, 9833028,女二舍,784
99,第一志願, 9833042,女二舍,784
99,第一志願, 9833056,女二舍,784
99,第一志願,9616071,女二舍,812
99,第一志願, 9716065,女二舍,812
99,第一志願, 9721046,女二舍,812
99,第一志願, 9721112,女二舍,812
99,第一志願,9716105,女二舍,821
99,第一志願, 9753038,女二舍,821
99,第一志願, 9816052,女二舍,821
99,第一志願, 9816106,女二舍,821
99,第一志願,9854009,女二舍,822
99,第一志願, 9854011,女二舍,822
99,第一志願, 9854026,女二舍,822
99,第一志願, 9854030,女二舍,822
99,第一志願,9828003,女二舍,824
99,第一志願, 9828004,女二舍,824
99,第一志願, 9828033,女二舍,824
99,第一志願, 9828045,女二舍,824
99,第一志願,9825011,女二舍,831
99,第一志願, 9825034,女二舍,831
99,第一志願, 9825039,女二舍,831
99,第一志願, 9825041,女二舍,831
99,第一志願,9817090,女二舍,833
99,第一志願, 9817178,女二舍,833
99,第一志願, 9817180,女二舍,833
99,第一志願, 9817181,女二舍,833
99,第一志願,9825014,女二舍,843
99,第一志願, 9825018,女二舍,843
99,第一志願, 9825030,女二舍,843
99,第一志願, 9825048,女二舍,843
99,第一志願,9753040,女二舍,853
99,第一志願, 9753041,女二舍,853
99,第一志願, 9823053,女二舍,853
99,第一志願, 9824036,女二舍,853
99,第一志願,9843019,女二舍,854
99,第一志願, 9843021,女二舍,854
99,第一志願, 9843025,女二舍,854
99,第一志願, 9843035,女二舍,854
99,第一志願,9844004,女二舍,861
99,第一志願, 9844011,女二舍,861
99,第一志願, 9844016,女二舍,861
99,第一志願, 9844021,女二舍,861
99,第一志願,9843010,女二舍,862
99,第一志願, 9843040,女二舍,862
99,第一志願, 9843043,女二舍,862
99,第一志願, 9843051,女二舍,862
99,第一志願,9716113,女二舍,874
99,第一志願, 9843031,女二舍,874
99,第一志願, 9843033,女二舍,874
99,第一志願, 9843048,女二舍,874
99,第一志願,9854004,女二舍,883
99,第一志願, 9854006,女二舍,883
99,第一志願, 9854007,女二舍,883
99,第一志願, 9854019,女二舍,883
99,第一志願,9843006,女二舍,911
99,第一志願, 9843037,女二舍,911
99,第一志願, 9843042,女二舍,911
99,第一志願, 9843044,女二舍,911
99,第一志願,9810030,女二舍,914
99,第一志願, 9832014,女二舍,914
99,第一志願, 9832018,女二舍,914
99,第一志願, 9832042,女二舍,914
99,第一志願,9832043,女二舍,921
99,第一志願, 9843005,女二舍,921
99,第一志願, 9843009,女二舍,921
99,第一志願, 9843027,女二舍,921
99,第一志願,9833039,女二舍,924
99,第一志願, 9833044,女二舍,924
99,第一志願, 9843034,女二舍,924
99,第一志願, 9843050,女二舍,924
99,第一志願,9728007,女二舍,932
99,第一志願, 9728024,女二舍,932
99,第一志願, 9728026,女二舍,932
99,第一志願, 9728050,女二舍,932
99,第一志願,9823012,女二舍,933
99,第一志願, 9823031,女二舍,933
99,第一志願, 9823044,女二舍,933
99,第一志願, 9823104,女二舍,933
99,第一志願,9817005,女二舍,941
99,第一志願, 9817077,女二舍,941
99,第一志願, 9817148,女二舍,941
99,第一志願, 9817265,女二舍,941
99,第一志願,9853004,女二舍,951
99,第一志願, 9853008,女二舍,951
99,第一志願, 9853014,女二舍,951
99,第一志願, 9853022,女二舍,951
99,第一志願,9843004,女二舍,963
99,第一志願, 9843020,女二舍,963
99,第一志願, 9843022,女二舍,963
99,第一志願, 9843039,女二舍,963
99,第一志願,9732058,女二舍,971
99,第一志願, 9853010,女二舍,971
99,第一志願, 9853027,女二舍,971
99,第一志願, 9853035,女二舍,971
99,第一志願,9823050,女二舍,972
99,第一志願, 9823054,女二舍,972
99,第一志願, 9823080,女二舍,972
99,第一志願, 9823124,女二舍,972
99,第一志願,9816031,女二舍,982
99,第一志願, 9817162,女二舍,982
99,第一志願, 9817179,女二舍,982
99,第一志願, 9817254,女二舍,982
99,第一志願,9732001,女二舍,983
99,第一志願, 9732006,女二舍,983
99,第一志願, 9732012,女二舍,983
99,第一志願, 9732035,女二舍,983
99,第一志願,9817047,女二舍,984
99,第一志願, 9817149,女二舍,984
99,第一志願, 9843014,女二舍,984
99,第一志願, 9843030,女二舍,984
99,第一志願,9818009,女二舍,022
99,第一志願, 9818015,女二舍,022
99,第一志願, 9818028,女二舍,022
99,第一志願, 9818033,女二舍,022
99,第一志願,9853023,女二舍,024
99,第一志願, 9853028,女二舍,024
99,第一志願, 9853032,女二舍,024
99,第一志願, 9853040,女二舍,024
99,第一志願,9854002,女二舍,031
99,第一志願, 9854008,女二舍,031
99,第一志願, 9854010,女二舍,031
99,第一志願, 9854020,女二舍,031
99,第一志願,9743029,女二舍,032
99,第一志願, 9822009,女二舍,032
99,第一志願, 9822022,女二舍,032
99,第一志願, 9822053,女二舍,032
99,第一志願,9853002,女二舍,033
99,第一志願, 9853034,女二舍,033
99,第一志願, 9853043,女二舍,033
99,第一志願, 9853044,女二舍,033
99,第一志願,9831012,女二舍,041
99,第一志願, 9831021,女二舍,041
99,第一志願, 9831037,女二舍,041
99,第一志願, 9831047,女二舍,041
99,第一志願,9753004,女二舍,053
99,第一志願, 9753027,女二舍,053
99,第一志願, 9753028,女二舍,053
99,第一志願, 9753033,女二舍,053
99,第二志願,9833005,十宿舍,101
99,第二志願, 9833011,十宿舍,101
99,第二志願, 9833036,十宿舍,101
99,第二志願, 9833041,十宿舍,101
99,第二志願,9732021,十宿舍,103
99,第二志願, 9821004,十宿舍,103
99,第二志願, 9821102,十宿舍,103
99,第二志願, 9821137,十宿舍,103
99,第二志願,9854003,十宿舍,105
99,第二志願, 9854012,十宿舍,105
99,第二志願, 9854032,十宿舍,105
99,第二志願, 9854038,十宿舍,105
99,第二志願,9814005,十宿舍,106
99,第二志願, 9814039,十宿舍,106
99,第二志願, 9814054,十宿舍,106
99,第二志願, 9814098,十宿舍,106
99,第二志願,9814006,十宿舍,107
99,第二志願, 9814040,十宿舍,107
99,第二志願, 9853031,十宿舍,107
99,第二志願, 9853033,十宿舍,107
99,第二志願,9811034,十宿舍,108
99,第二志願, 9811047,十宿舍,108
99,第二志願, 9811075,十宿舍,108
99,第二志願, 9811090,十宿舍,108
99,第二志願,9822016,十宿舍,109
99,第二志願, 9822023,十宿舍,109
99,第二志願, 9822036,十宿舍,109
99,第二志願, 9822052,十宿舍,109
99,第二志願,9811010,十宿舍,110
99,第二志願, 9811042,十宿舍,110
99,第二志願, 9811044,十宿舍,110
99,第二志願, 9811093,十宿舍,110
99,第二志願,9718004,十宿舍,111
99,第二志願, 9718035,十宿舍,111
99,第二志願, 9718036,十宿舍,111
99,第二志願, 9718056,十宿舍,111
99,第二志願,9716111,十宿舍,112
99,第二志願, 9832009,十宿舍,112
99,第二志願, 9832013,十宿舍,112
99,第二志願, 9832034,十宿舍,112
99,第二志願,9816002,十宿舍,113
99,第二志願, 9816027,十宿舍,113
99,第二志願, 9816038,十宿舍,113
99,第二志願, 9816088,十宿舍,113
99,第二志願,9808005,十宿舍,114
99,第二志願, 9808022,十宿舍,114
99,第二志願, 9824006,十宿舍,114
99,第二志願, 9824033,十宿舍,114
99,第一志願,9831010,女二舍,315
99,第一志願, 9831011,女二舍,315
99,第一志願, 9831039,女二舍,315
99,第一志願, 9831049,女二舍,315
99,第一志願,9831029,女二舍,375
99,第一志願, 9831034,女二舍,375
99,第一志願, 9831035,女二舍,375
99,第一志願, 9831041,女二舍,375
99,第一志願,9616006,女二舍,944
99,第一志願, 9616013,女二舍,944
99,第一志願, 9616091,女二舍,944
99,第一志願,9716114,女二舍,044
99,第一志願, 9816067,女二舍,044
99,第一志願, 9816079,女二舍,044
99,第一志願,9853003,女二舍,615
99,第一志願, 9853009,女二舍,615
99,第一志願, 9853021,女二舍,615
99,第一志願,9754033,女二舍,625
99,第一志願, 9754035,女二舍,625
99,第一志願, 9754041,女二舍,625
99,第一志願,9613006,女二舍,665
99,第一志願, 9613013,女二舍,665
99,第一志願, 9613044,女二舍,665
99,第一志願,9653011,女二舍,655
99,第一志願, 9653024,女二舍,655
99,第一志願, 9653027,女二舍,655
99,第一志願,9828017,女二舍,775
99,第一志願, 9828018,女二舍,775
99,第一志願, 9828043,女二舍,775
99,第一志願,9816044,女二舍,815
99,第一志願, 9816081,女二舍,815
99,第一志願, 9816102,女二舍,815
99,第一志願,9722024,女二舍,772
99,第一志願, 9722047,女二舍,772
99,第一志願, 9731053,女二舍,772
99,第一志願,9816003,女二舍,875
99,第一志願, 9816016,女二舍,875
99,第一志願, 9816026,女二舍,875
99,第一志願,9810003,女二舍,915
99,第一志願, 9810007,女二舍,915
99,第一志願, 9810016,女二舍,915
99,第二志願,9853024,女二舍,865
99,第二志願, 9854024,女二舍,865
99,第二志願, 9854035,女二舍,865
99,第二志願,9611087,女二舍,965
99,第二志願, 9631053,女二舍,965
99,第二志願, 9633066,女二舍,965
99,第一志願,9823146,女二舍,043
99,第一志願, 9853025,女二舍,043
99,第一志願,9831006,女二舍,045
99,第一志願, 9831036,女二舍,045
99,第一志願,9628002,女二舍,084
99,第一志願, 9628044,女二舍,084
99,第二志願,9731054,女二舍,975
99,第二志願, 9732056,女二舍,975
99,第一志願,9854041,女二舍,015
99,第一志願,9531047,女二舍,075
